,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
77,epithelial,0.06697959452867508,0.20983417332172394,0.0,0.0,0.0,0.0,2.5103840827941895,CHSY1,0.0,0.0,0.0,all,all
78,epithelial,0.0016482825158163905,0.03416293114423752,0.0,0.0,0.0,0.0,1.5531799793243408,CHSY3,0.0,0.0,0.0,all,all
79,epithelial,0.0663037970662117,0.2431730180978775,0.0,0.0,0.0,0.0,2.8517866134643555,CMAHP,0.0,0.0,0.0,all,all
80,epithelial,0.23983906209468842,0.3737453818321228,0.0,0.0,0.0,0.4460640251636505,2.544518232345581,CMAS,0.4460640251636505,1.1151600629091263,0.0,all,all
81,epithelial,0.05671434476971626,0.18585407733917236,0.0,0.0,0.0,0.0,2.4614627361297607,COLGALT1,0.0,0.0,0.0,all,all
82,epithelial,0.004210866056382656,0.049701955169439316,0.0,0.0,0.0,0.0,1.7999309301376343,COLGALT2,0.0,0.0,0.0,all,all
83,epithelial,0.02127760276198387,0.12262807786464691,0.0,0.0,0.0,0.0,2.474973678588867,CRPPA,0.0,0.0,0.0,all,all
84,epithelial,0.028498418629169464,0.15740223228931427,0.0,0.0,0.0,0.0,2.7126166820526123,CSGALNACT1,0.0,0.0,0.0,all,all
85,epithelial,0.05439268425107002,0.18938450515270233,0.0,0.0,0.0,0.0,2.677966594696045,CSGALNACT2,0.0,0.0,0.0,all,all
86,epithelial,0.10348448902368546,0.2563902735710144,0.0,0.0,0.0,0.0,2.8244099617004395,CTBS,0.0,0.0,0.0,all,all
87,epithelial,0.7753010988235474,0.616011917591095,0.0,0.0,0.8399001955986023,1.2373418807983398,3.07049822807312,DAD1,1.2373418807983398,3.07049822807312,0.0,all,all
88,epithelial,0.3353605568408966,0.4333397150039673,0.0,0.0,0.0,0.631462812423706,3.084764003753662,DDOST,0.631462812423706,1.5786570310592651,0.0,all,all
89,epithelial,0.1939755529165268,0.34363093972206116,0.0,0.0,0.0,0.3264513313770294,2.629331111907959,DNAJB11,0.3264513313770294,0.8161283284425735,0.0,all,all
90,epithelial,0.21436648070812225,0.3696459233760834,0.0,0.0,0.0,0.37323614954948425,2.751972198486328,DNAJC10,0.37323614954948425,0.9330903738737106,0.0,all,all
91,epithelial,0.07726656645536423,0.2069588005542755,0.0,0.0,0.0,0.0,2.286367177963257,DPAGT1,0.0,0.0,0.0,all,all
92,epithelial,0.20035907626152039,0.33426159620285034,0.0,0.0,0.0,0.3603164255619049,2.498552083969116,DPM1,0.3603164255619049,0.9007910639047623,0.0,all,all
93,epithelial,0.1939542144536972,0.33575472235679626,0.0,0.0,0.0,0.3384033441543579,2.5111119747161865,DPM2,0.3384033441543579,0.8460083603858948,0.0,all,all
94,epithelial,0.4039175510406494,0.4772419035434723,0.0,0.0,0.24692310392856598,0.7325507402420044,3.0163912773132324,DPM3,0.7325507402420044,1.831376850605011,0.0,all,all
95,epithelial,0.05860324576497078,0.19085149466991425,0.0,0.0,0.0,0.0,2.358827829360962,DPY19L1,0.0,0.0,0.0,all,all
96,epithelial,0.006590447388589382,0.06831305474042892,0.0,0.0,0.0,0.0,1.8528668880462646,DPY19L2,0.0,0.0,0.0,all,all
97,epithelial,0.057957861572504044,0.19450893998146057,0.0,0.0,0.0,0.0,2.531636953353882,DPY19L3,0.0,0.0,0.0,all,all
98,epithelial,0.08887264877557755,0.23585465550422668,0.0,0.0,0.0,0.0,2.158703327178955,DPY19L4,0.0,0.0,0.0,all,all
99,epithelial,0.12365037202835083,0.3250044882297516,0.0,0.0,0.0,0.0,2.790105104446411,DSE,0.0,0.0,0.0,all,all
100,epithelial,0.058249685913324356,0.20708800852298737,0.0,0.0,0.0,0.0,2.9171009063720703,DSEL,0.0,0.0,0.0,all,all
101,epithelial,0.1395750194787979,0.3024827837944031,0.0,0.0,0.0,0.0,2.7189443111419678,EDEM1,0.0,0.0,0.0,all,all
102,epithelial,0.0776577964425087,0.21122676134109497,0.0,0.0,0.0,0.0,2.036881923675537,EDEM2,0.0,0.0,0.0,all,all
103,epithelial,0.14107127487659454,0.2981065511703491,0.0,0.0,0.0,0.0,2.42781925201416,EDEM3,0.0,0.0,0.0,all,all
104,epithelial,0.05584348738193512,0.19739781320095062,0.0,0.0,0.0,0.0,2.7395594120025635,ENGASE,0.0,0.0,0.0,all,all
105,epithelial,0.056397803127765656,0.19259782135486603,0.0,0.0,0.0,0.0,2.4826486110687256,EOGT,0.0,0.0,0.0,all,all
106,epithelial,0.3544401526451111,0.46029844880104065,0.0,0.0,0.0,0.6600705981254578,2.792738676071167,ERLEC1,0.6600705981254578,1.6501764953136444,0.0,all,all
107,epithelial,0.1289500594139099,0.29923707246780396,0.0,0.0,0.0,0.0,2.727085590362549,EXT1,0.0,0.0,0.0,all,all
108,epithelial,0.07152784615755081,0.20298928022384644,0.0,0.0,0.0,0.0,2.1416118144989014,EXT2,0.0,0.0,0.0,all,all
109,epithelial,0.0007696954417042434,0.02234513871371746,0.0,0.0,0.0,0.0,1.9861373901367188,EXTL1,0.0,0.0,0.0,all,all
110,epithelial,0.053124964237213135,0.18872463703155518,0.0,0.0,0.0,0.0,2.312180995941162,EXTL2,0.0,0.0,0.0,all,all
111,epithelial,0.03657940775156021,0.15344330668449402,0.0,0.0,0.0,0.0,2.181382656097412,EXTL3,0.0,0.0,0.0,all,all
112,epithelial,0.09700485318899155,0.24247722327709198,0.0,0.0,0.0,0.0,2.131291627883911,FAM20B,0.0,0.0,0.0,all,all
113,epithelial,0.037362903356552124,0.15436851978302002,0.0,0.0,0.0,0.0,2.159381151199341,FCSK,0.0,0.0,0.0,all,all
114,epithelial,0.032793037593364716,0.14246316254138947,0.0,0.0,0.0,0.0,2.0518081188201904,FKRP,0.0,0.0,0.0,all,all
115,epithelial,0.04803428053855896,0.17833924293518066,0.0,0.0,0.0,0.0,2.488703966140747,FKTN,0.0,0.0,0.0,all,all
116,epithelial,0.04264611005783081,0.16465096175670624,0.0,0.0,0.0,0.0,1.9550511837005615,FPGT,0.0,0.0,0.0,all,all
117,epithelial,0.19577856361865997,0.35192447900772095,0.0,0.0,0.0,0.31749188899993896,2.870736837387085,FUCA1,0.31749188899993896,0.7937297224998474,0.0,all,all
118,epithelial,0.1737624853849411,0.32166531682014465,0.0,0.0,0.0,0.2758742868900299,2.489548683166504,FUCA2,0.2758742868900299,0.6896857172250748,0.0,all,all
119,epithelial,0.01588723063468933,0.1000748947262764,0.0,0.0,0.0,0.0,2.361433744430542,FUT1,0.0,0.0,0.0,all,all
120,epithelial,0.032345645129680634,0.14791712164878845,0.0,0.0,0.0,0.0,2.1856932640075684,FUT10,0.0,0.0,0.0,all,all
121,epithelial,0.053457245230674744,0.18586775660514832,0.0,0.0,0.0,0.0,2.125856637954712,FUT11,0.0,0.0,0.0,all,all
122,epithelial,0.1256103515625,0.31774818897247314,0.0,0.0,0.0,0.0,2.978065013885498,FUT2,0.0,0.0,0.0,all,all
123,epithelial,0.0759410709142685,0.2244853973388672,0.0,0.0,0.0,0.0,2.692876100540161,FUT3,0.0,0.0,0.0,all,all
124,epithelial,0.030279196798801422,0.1431552618741989,0.0,0.0,0.0,0.0,2.2413175106048584,FUT4,0.0,0.0,0.0,all,all
125,epithelial,6.884887261549011e-05,0.0070330239832401276,0.0,0.0,0.0,0.0,1.1204115152359009,FUT5,0.0,0.0,0.0,all,all
126,epithelial,0.06449955701828003,0.22349095344543457,0.0,0.0,0.0,0.0,2.709918975830078,FUT6,0.0,0.0,0.0,all,all
127,epithelial,0.0004458414623513818,0.016593197360634804,0.0,0.0,0.0,0.0,1.6021182537078857,FUT7,0.0,0.0,0.0,all,all
128,epithelial,0.09773538261651993,0.2591876685619354,0.0,0.0,0.0,0.0,2.6378278732299805,FUT8,0.0,0.0,0.0,all,all
129,epithelial,0.006377104669809341,0.06644223630428314,0.0,0.0,0.0,0.0,2.7132298946380615,FUT9,0.0,0.0,0.0,all,all
130,epithelial,0.04409448429942131,0.24598877131938934,0.0,0.0,0.0,0.0,3.3097212314605713,G6PC1,0.0,0.0,0.0,all,all
131,epithelial,0.10418093949556351,0.25101569294929504,0.0,0.0,0.0,0.0,2.176032543182373,GAA,0.0,0.0,0.0,all,all
132,epithelial,0.013967417180538177,0.09696804732084274,0.0,0.0,0.0,0.0,1.646441102027893,GAL3ST1,0.0,0.0,0.0,all,all
133,epithelial,0.0009892407106235623,0.02589193359017372,0.0,0.0,0.0,0.0,1.5702964067459106,GAL3ST2,0.0,0.0,0.0,all,all
134,epithelial,0.0031769503839313984,0.05394967645406723,0.0,0.0,0.0,0.0,1.9010831117630005,GAL3ST3,0.0,0.0,0.0,all,all
135,epithelial,0.010716577060520649,0.08267074078321457,0.0,0.0,0.0,0.0,2.1852262020111084,GAL3ST4,0.0,0.0,0.0,all,all
136,epithelial,0.04642021283507347,0.16719399392604828,0.0,0.0,0.0,0.0,2.183826446533203,GALC,0.0,0.0,0.0,all,all
137,epithelial,0.20694153010845184,0.3535861670970917,0.0,0.0,0.0,0.36856088042259216,2.8030128479003906,GALE,0.36856088042259216,0.9214022010564804,0.0,all,all
138,epithelial,0.13595223426818848,0.29509812593460083,0.0,0.0,0.0,0.0,2.5666496753692627,GALK1,0.0,0.0,0.0,all,all
