,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
2500,Fat,0.11239591985940933,0.2938084006309509,0.0,0.0,0.0,0.0,2.670598030090332,ENGASE,0.0,0.0,0.0,all,immune
2501,Heart,0.023329434916377068,0.15993867814540863,0.0,0.0,0.0,0.0,1.0964834690093994,ENGASE,0.0,0.0,0.0,all,immune
2502,Kidney,0.056545957922935486,0.23671405017375946,0.0,0.0,0.0,0.0,1.7403342723846436,ENGASE,0.0,0.0,0.0,all,immune
2503,Large_Intestine,0.03272164985537529,0.1971973031759262,0.0,0.0,0.0,0.0,1.556272268295288,ENGASE,0.0,0.0,0.0,all,immune
2504,Liver,0.060213398188352585,0.23475368320941925,0.0,0.0,0.0,0.0,1.55597722530365,ENGASE,0.0,0.0,0.0,all,immune
2505,Lung,0.06077267602086067,0.20726706087589264,0.0,0.0,0.0,0.0,2.14128041267395,ENGASE,0.0,0.0,0.0,all,immune
2506,Lymph_Node,0.0561833493411541,0.23244649171829224,0.0,0.0,0.0,0.0,2.160172462463379,ENGASE,0.0,0.0,0.0,all,immune
2507,Mammary,0.021251020953059196,0.16669900715351105,0.0,0.0,0.0,0.0,1.9480561017990112,ENGASE,0.0,0.0,0.0,all,immune
2508,Muscle,0.24180369079113007,0.49070727825164795,0.0,0.0,0.0,0.0,2.817458391189575,ENGASE,0.0,0.0,0.0,all,immune
2509,Pancreas,0.07733484357595444,0.2490525245666504,0.0,0.0,0.0,0.0,2.116809844970703,ENGASE,0.0,0.0,0.0,all,immune
2510,Prostate,0.08018002659082413,0.2719329297542572,0.0,0.0,0.0,0.0,2.182080030441284,ENGASE,0.0,0.0,0.0,all,immune
2511,Salivary_Gland,0.07066706568002701,0.2521318793296814,0.0,0.0,0.0,0.0,2.121643304824829,ENGASE,0.0,0.0,0.0,all,immune
2512,Skin,0.03981894254684448,0.20580630004405975,0.0,0.0,0.0,0.0,1.8311549425125122,ENGASE,0.0,0.0,0.0,all,immune
2513,Small_Intestine,0.02983338199555874,0.17232495546340942,0.0,0.0,0.0,0.0,1.994592308998108,ENGASE,0.0,0.0,0.0,all,immune
2514,Spleen,0.05664951726794243,0.21444988250732422,0.0,0.0,0.0,0.0,1.9532314538955688,ENGASE,0.0,0.0,0.0,all,immune
2515,Thymus,0.06708606332540512,0.25272390246391296,0.0,0.0,0.0,0.0,2.0814273357391357,ENGASE,0.0,0.0,0.0,all,immune
2516,Tongue,0.059611447155475616,0.24605831503868103,0.0,0.0,0.0,0.0,2.190497398376465,ENGASE,0.0,0.0,0.0,all,immune
2517,Trachea,0.0314461849629879,0.16324254870414734,0.0,0.0,0.0,0.0,1.6566613912582397,ENGASE,0.0,0.0,0.0,all,immune
2518,Uterus,0.07333420217037201,0.28477439284324646,0.0,0.0,0.0,0.0,2.154311418533325,ENGASE,0.0,0.0,0.0,all,immune
2519,Vasculature,0.08013571798801422,0.23126721382141113,0.0,0.0,0.0,0.0,1.6571766138076782,ENGASE,0.0,0.0,0.0,all,immune
2520,Bladder,0.05124665051698685,0.21404437720775604,0.0,0.0,0.0,0.0,1.9164962768554688,EOGT,0.0,0.0,0.0,all,immune
2521,Blood,0.028462715446949005,0.1575946807861328,0.0,0.0,0.0,0.0,2.1297659873962402,EOGT,0.0,0.0,0.0,all,immune
2522,Bone_Marrow,0.0522635243833065,0.20955511927604675,0.0,0.0,0.0,0.0,2.12911319732666,EOGT,0.0,0.0,0.0,all,immune
2523,Eye,0.05873759090900421,0.23722518980503082,0.0,0.0,0.0,0.0,1.8791368007659912,EOGT,0.0,0.0,0.0,all,immune
2524,Fat,0.05952520668506622,0.20284639298915863,0.0,0.0,0.0,0.0,1.9948666095733643,EOGT,0.0,0.0,0.0,all,immune
2525,Heart,0.021717913448810577,0.14889056980609894,0.0,0.0,0.0,0.0,1.0207419395446777,EOGT,0.0,0.0,0.0,all,immune
2526,Kidney,0.05582227185368538,0.21367885172367096,0.0,0.0,0.0,0.0,1.2090129852294922,EOGT,0.0,0.0,0.0,all,immune
2527,Large_Intestine,0.025122495368123055,0.17367038130760193,0.0,0.0,0.0,0.0,2.1439359188079834,EOGT,0.0,0.0,0.0,all,immune
2528,Liver,0.05216250941157341,0.22244742512702942,0.0,0.0,0.0,0.0,2.0601274967193604,EOGT,0.0,0.0,0.0,all,immune
2529,Lung,0.08583928644657135,0.23476798832416534,0.0,0.0,0.0,0.0,2.0216712951660156,EOGT,0.0,0.0,0.0,all,immune
2530,Lymph_Node,0.04653589800000191,0.2197205126285553,0.0,0.0,0.0,0.0,2.3646302223205566,EOGT,0.0,0.0,0.0,all,immune
2531,Mammary,0.017495743930339813,0.14772717654705048,0.0,0.0,0.0,0.0,1.6040199995040894,EOGT,0.0,0.0,0.0,all,immune
2532,Muscle,0.08827012032270432,0.2792123258113861,0.0,0.0,0.0,0.0,1.8318153619766235,EOGT,0.0,0.0,0.0,all,immune
2533,Pancreas,0.07888437062501907,0.24827788770198822,0.0,0.0,0.0,0.0,1.6472868919372559,EOGT,0.0,0.0,0.0,all,immune
2534,Prostate,0.027371248230338097,0.16734915971755981,0.0,0.0,0.0,0.0,2.306464195251465,EOGT,0.0,0.0,0.0,all,immune
2535,Salivary_Gland,0.04478168115019798,0.2029220312833786,0.0,0.0,0.0,0.0,2.112644672393799,EOGT,0.0,0.0,0.0,all,immune
2536,Skin,0.03044646605849266,0.17958253622055054,0.0,0.0,0.0,0.0,1.6282604932785034,EOGT,0.0,0.0,0.0,all,immune
2537,Small_Intestine,0.02589394524693489,0.16338224709033966,0.0,0.0,0.0,0.0,1.8169903755187988,EOGT,0.0,0.0,0.0,all,immune
2538,Spleen,0.04109659045934677,0.19475938379764557,0.0,0.0,0.0,0.0,2.0604262351989746,EOGT,0.0,0.0,0.0,all,immune
2539,Thymus,0.05726076662540436,0.241750106215477,0.0,0.0,0.0,0.0,2.1229374408721924,EOGT,0.0,0.0,0.0,all,immune
2540,Tongue,0.06598955392837524,0.24886605143547058,0.0,0.0,0.0,0.0,1.6639082431793213,EOGT,0.0,0.0,0.0,all,immune
2541,Trachea,0.034090686589479446,0.16334709525108337,0.0,0.0,0.0,0.0,1.5681885480880737,EOGT,0.0,0.0,0.0,all,immune
2542,Uterus,0.045706525444984436,0.197824165225029,0.0,0.0,0.0,0.0,1.794891357421875,EOGT,0.0,0.0,0.0,all,immune
2543,Vasculature,0.1218910664319992,0.2924959063529968,0.0,0.0,0.0,0.0,2.320969820022583,EOGT,0.0,0.0,0.0,all,immune
2544,Bladder,0.26124072074890137,0.46531498432159424,0.0,0.0,0.0,0.4696701169013977,2.981459617614746,ERLEC1,0.4696701169013977,1.1741752922534943,0.0,all,immune
2545,Blood,0.19907627999782562,0.41426408290863037,0.0,0.0,0.0,0.0,3.3485610485076904,ERLEC1,0.0,0.0,0.0,all,immune
2546,Bone_Marrow,0.2965927720069885,0.5097289681434631,0.0,0.0,0.0,0.5173566788434982,3.2562286853790283,ERLEC1,0.5173566788434982,1.2933916971087456,0.0,all,immune
2547,Eye,0.29914891719818115,0.5230310559272766,0.0,0.0,0.0,0.5197557210922241,2.3852641582489014,ERLEC1,0.5197557210922241,1.2993893027305603,0.0,all,immune
2548,Fat,0.29749637842178345,0.432541161775589,0.0,0.0,0.0,0.5787926912307739,2.4317939281463623,ERLEC1,0.5787926912307739,1.4469817280769348,0.0,all,immune
2549,Heart,0.22980156540870667,0.454702764749527,0.0,0.0,0.0,0.0,1.40650475025177,ERLEC1,0.0,0.0,0.0,all,immune
2550,Kidney,0.20700490474700928,0.41455790400505066,0.0,0.0,0.0,0.0,2.019117832183838,ERLEC1,0.0,0.0,0.0,all,immune
2551,Large_Intestine,0.2959632873535156,0.5564221143722534,0.0,0.0,0.0,0.0,2.5265915393829346,ERLEC1,0.0,0.0,0.0,all,immune
2552,Liver,0.17414267361164093,0.39589688181877136,0.0,0.0,0.0,0.0,2.4229650497436523,ERLEC1,0.0,0.0,0.0,all,immune
2553,Lung,0.31144195795059204,0.4067368507385254,0.0,0.0,0.0,0.563095897436142,2.64905047416687,ERLEC1,0.563095897436142,1.407739743590355,0.0,all,immune
2554,Lymph_Node,0.30245816707611084,0.5383154153823853,0.0,0.0,0.0,0.6069133281707764,3.2739906311035156,ERLEC1,0.6069133281707764,1.517283320426941,0.0,all,immune
2555,Mammary,0.3262772262096405,0.6016289591789246,0.0,0.0,0.0,0.0,2.8456480503082275,ERLEC1,0.0,0.0,0.0,all,immune
2556,Muscle,0.16663186252117157,0.3700490891933441,0.0,0.0,0.0,0.0,2.108501434326172,ERLEC1,0.0,0.0,0.0,all,immune
2557,Pancreas,0.32082635164260864,0.49302905797958374,0.0,0.0,0.0,0.6416881084442139,2.7036550045013428,ERLEC1,0.6416881084442139,1.6042202711105347,0.0,all,immune
2558,Prostate,0.26512131094932556,0.5033776760101318,0.0,0.0,0.0,0.3222593069076538,2.9379069805145264,ERLEC1,0.3222593069076538,0.8056482672691345,0.0,all,immune
2559,Salivary_Gland,0.3114238679409027,0.5098253488540649,0.0,0.0,0.0,0.6964775770902634,2.456848382949829,ERLEC1,0.6964775770902634,1.7411939427256584,0.0,all,immune
2560,Skin,0.19075430929660797,0.44233354926109314,0.0,0.0,0.0,0.0,2.3605642318725586,ERLEC1,0.0,0.0,0.0,all,immune
2561,Small_Intestine,0.2492591142654419,0.47961750626564026,0.0,0.0,0.0,0.0,2.3967597484588623,ERLEC1,0.0,0.0,0.0,all,immune
2562,Spleen,0.31143835186958313,0.5296667814254761,0.0,0.0,0.0,0.6115353554487228,3.4742753505706787,ERLEC1,0.6115353554487228,1.528838388621807,0.0,all,immune
2563,Thymus,0.3084297180175781,0.5341045260429382,0.0,0.0,0.0,0.6759638786315918,3.114414930343628,ERLEC1,0.6759638786315918,1.6899096965789795,0.0,all,immune
2564,Tongue,0.2707904875278473,0.5023446679115295,0.0,0.0,0.0,0.44462838768959045,2.6738228797912598,ERLEC1,0.44462838768959045,1.1115709692239761,0.0,all,immune
2565,Trachea,0.21688924729824066,0.44624242186546326,0.0,0.0,0.0,0.0,2.592982053756714,ERLEC1,0.0,0.0,0.0,all,immune
2566,Uterus,0.21853117644786835,0.4410812258720398,0.0,0.0,0.0,0.0,2.207962989807129,ERLEC1,0.0,0.0,0.0,all,immune
2567,Vasculature,0.30227887630462646,0.43422579765319824,0.0,0.0,0.0,0.5852380990982056,2.3611438274383545,ERLEC1,0.5852380990982056,1.463095247745514,0.0,all,immune
2568,Bladder,0.06034227833151817,0.2380887120962143,0.0,0.0,0.0,0.0,2.1644833087921143,EXT1,0.0,0.0,0.0,all,immune
2569,Blood,0.08677499741315842,0.29290294647216797,0.0,0.0,0.0,0.0,2.5189476013183594,EXT1,0.0,0.0,0.0,all,immune
2570,Bone_Marrow,0.057405322790145874,0.2318863421678543,0.0,0.0,0.0,0.0,2.1100924015045166,EXT1,0.0,0.0,0.0,all,immune
2571,Eye,0.05463061481714249,0.20946741104125977,0.0,0.0,0.0,0.0,1.3965818881988525,EXT1,0.0,0.0,0.0,all,immune
2572,Fat,0.08429908007383347,0.2450515478849411,0.0,0.0,0.0,0.0,2.1123251914978027,EXT1,0.0,0.0,0.0,all,immune
2573,Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXT1,0.0,0.0,0.0,all,immune
2574,Kidney,0.04548710212111473,0.19962359964847565,0.0,0.0,0.0,0.0,1.4382622241973877,EXT1,0.0,0.0,0.0,all,immune
2575,Large_Intestine,0.03155188262462616,0.19302131235599518,0.0,0.0,0.0,0.0,1.9547910690307617,EXT1,0.0,0.0,0.0,all,immune
2576,Liver,0.1184297576546669,0.32762962579727173,0.0,0.0,0.0,0.0,1.8885985612869263,EXT1,0.0,0.0,0.0,all,immune
2577,Lung,0.030322164297103882,0.16618366539478302,0.0,0.0,0.0,0.0,2.0245180130004883,EXT1,0.0,0.0,0.0,all,immune
2578,Lymph_Node,0.03419087082147598,0.17950770258903503,0.0,0.0,0.0,0.0,2.5402028560638428,EXT1,0.0,0.0,0.0,all,immune
2579,Mammary,0.03026331402361393,0.19482451677322388,0.0,0.0,0.0,0.0,1.5926905870437622,EXT1,0.0,0.0,0.0,all,immune
2580,Muscle,0.07273700088262558,0.25011134147644043,0.0,0.0,0.0,0.0,1.7349305152893066,EXT1,0.0,0.0,0.0,all,immune
2581,Pancreas,0.06885866820812225,0.23664580285549164,0.0,0.0,0.0,0.0,1.7200939655303955,EXT1,0.0,0.0,0.0,all,immune
2582,Prostate,0.024753477424383163,0.1609431803226471,0.0,0.0,0.0,0.0,1.5925345420837402,EXT1,0.0,0.0,0.0,all,immune
2583,Salivary_Gland,0.044062290340662,0.2028750628232956,0.0,0.0,0.0,0.0,2.1139237880706787,EXT1,0.0,0.0,0.0,all,immune
2584,Skin,0.02398809976875782,0.16627682745456696,0.0,0.0,0.0,0.0,2.064821720123291,EXT1,0.0,0.0,0.0,all,immune
2585,Small_Intestine,0.030393976718187332,0.17014671862125397,0.0,0.0,0.0,0.0,1.581244945526123,EXT1,0.0,0.0,0.0,all,immune
2586,Spleen,0.08401236683130264,0.2849288284778595,0.0,0.0,0.0,0.0,2.5405256748199463,EXT1,0.0,0.0,0.0,all,immune
2587,Thymus,0.04372330382466316,0.2006610780954361,0.0,0.0,0.0,0.0,2.0089893341064453,EXT1,0.0,0.0,0.0,all,immune
2588,Tongue,0.044042546302080154,0.205684632062912,0.0,0.0,0.0,0.0,1.594252586364746,EXT1,0.0,0.0,0.0,all,immune
2589,Trachea,0.06767885386943817,0.27140337228775024,0.0,0.0,0.0,0.0,1.8798422813415527,EXT1,0.0,0.0,0.0,all,immune
2590,Uterus,0.05555983632802963,0.2348008155822754,0.0,0.0,0.0,0.0,1.5547980070114136,EXT1,0.0,0.0,0.0,all,immune
2591,Vasculature,0.09244079142808914,0.2503001391887665,0.0,0.0,0.0,0.0,1.5838055610656738,EXT1,0.0,0.0,0.0,all,immune
2592,Bladder,0.054536573588848114,0.2147827446460724,0.0,0.0,0.0,0.0,1.7855366468429565,EXT2,0.0,0.0,0.0,all,immune
2593,Blood,0.05179799348115921,0.20485088229179382,0.0,0.0,0.0,0.0,2.347914218902588,EXT2,0.0,0.0,0.0,all,immune
2594,Bone_Marrow,0.06288830935955048,0.22446464002132416,0.0,0.0,0.0,0.0,2.203829526901245,EXT2,0.0,0.0,0.0,all,immune
2595,Eye,0.061421267688274384,0.22965511679649353,0.0,0.0,0.0,0.0,1.556272268295288,EXT2,0.0,0.0,0.0,all,immune
2596,Fat,0.1001090332865715,0.24239546060562134,0.0,0.0,0.0,0.0,1.824582815170288,EXT2,0.0,0.0,0.0,all,immune
2597,Heart,0.1103300154209137,0.33850958943367004,0.0,0.0,0.0,0.0,1.40650475025177,EXT2,0.0,0.0,0.0,all,immune
2598,Kidney,0.04961269348859787,0.20602715015411377,0.0,0.0,0.0,0.0,1.5934710502624512,EXT2,0.0,0.0,0.0,all,immune
2599,Large_Intestine,0.02465718798339367,0.16890263557434082,0.0,0.0,0.0,0.0,1.8791368007659912,EXT2,0.0,0.0,0.0,all,immune
2600,Liver,0.07633577287197113,0.25968870520591736,0.0,0.0,0.0,0.0,2.0462136268615723,EXT2,0.0,0.0,0.0,all,immune
2601,Lung,0.08068467676639557,0.22058728337287903,0.0,0.0,0.0,0.0,1.9646563529968262,EXT2,0.0,0.0,0.0,all,immune
2602,Lymph_Node,0.045920830219984055,0.2067115604877472,0.0,0.0,0.0,0.0,2.1059625148773193,EXT2,0.0,0.0,0.0,all,immune
2603,Mammary,0.020779557526111603,0.16048231720924377,0.0,0.0,0.0,0.0,1.601169466972351,EXT2,0.0,0.0,0.0,all,immune
2604,Muscle,0.05982665717601776,0.22438251972198486,0.0,0.0,0.0,0.0,1.8035223484039307,EXT2,0.0,0.0,0.0,all,immune
2605,Pancreas,0.06797495484352112,0.2233268916606903,0.0,0.0,0.0,0.0,1.5995910167694092,EXT2,0.0,0.0,0.0,all,immune
2606,Prostate,0.044570475816726685,0.20748475193977356,0.0,0.0,0.0,0.0,1.8360124826431274,EXT2,0.0,0.0,0.0,all,immune
2607,Salivary_Gland,0.054152894765138626,0.2193988710641861,0.0,0.0,0.0,0.0,1.9444544315338135,EXT2,0.0,0.0,0.0,all,immune
2608,Skin,0.04624611511826515,0.22124819457530975,0.0,0.0,0.0,0.0,1.5797133445739746,EXT2,0.0,0.0,0.0,all,immune
2609,Small_Intestine,0.025442760437726974,0.15566028654575348,0.0,0.0,0.0,0.0,1.5743807554244995,EXT2,0.0,0.0,0.0,all,immune
2610,Spleen,0.05408260598778725,0.20922107994556427,0.0,0.0,0.0,0.0,2.0357234477996826,EXT2,0.0,0.0,0.0,all,immune
2611,Thymus,0.062041401863098145,0.23738200962543488,0.0,0.0,0.0,0.0,2.116809844970703,EXT2,0.0,0.0,0.0,all,immune
2612,Tongue,0.04821174591779709,0.21273955702781677,0.0,0.0,0.0,0.0,1.5167639255523682,EXT2,0.0,0.0,0.0,all,immune
2613,Trachea,0.05232963711023331,0.21060827374458313,0.0,0.0,0.0,0.0,1.9929485321044922,EXT2,0.0,0.0,0.0,all,immune
2614,Uterus,0.0393127016723156,0.1892242580652237,0.0,0.0,0.0,0.0,1.734354019165039,EXT2,0.0,0.0,0.0,all,immune
2615,Vasculature,0.09061359614133835,0.24457214772701263,0.0,0.0,0.0,0.0,1.8760877847671509,EXT2,0.0,0.0,0.0,all,immune
2616,Bladder,0.0015470979269593954,0.04287400841712952,0.0,0.0,0.0,0.0,1.4748563766479492,EXTL1,0.0,0.0,0.0,all,immune
2617,Blood,0.00012642281944863498,0.010477009229362011,0.0,0.0,0.0,0.0,1.2961883544921875,EXTL1,0.0,0.0,0.0,all,immune
2618,Bone_Marrow,0.00034151217550970614,0.018142394721508026,0.0,0.0,0.0,0.0,1.3537486791610718,EXTL1,0.0,0.0,0.0,all,immune
2619,Eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTL1,0.0,0.0,0.0,all,immune
2620,Fat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTL1,0.0,0.0,0.0,all,immune
2621,Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTL1,0.0,0.0,0.0,all,immune
2622,Kidney,0.0008323816582560539,0.026506174355745316,0.0,0.0,0.0,0.0,0.8440350294113159,EXTL1,0.0,0.0,0.0,all,immune
2623,Large_Intestine,0.0013906748499721289,0.043122898787260056,0.0,0.0,0.0,0.0,1.7951005697250366,EXTL1,0.0,0.0,0.0,all,immune
2624,Liver,0.0005366487894207239,0.026421094313263893,0.0,0.0,0.0,0.0,1.3008366823196411,EXTL1,0.0,0.0,0.0,all,immune
2625,Lung,8.874157356331125e-05,0.009213684126734734,0.0,0.0,0.0,0.0,1.1488958597183228,EXTL1,0.0,0.0,0.0,all,immune
2626,Lymph_Node,0.00038446413236670196,0.0202228631824255,0.0,0.0,0.0,0.0,1.5173194408416748,EXTL1,0.0,0.0,0.0,all,immune
2627,Mammary,0.002073580864816904,0.049686774611473083,0.0,0.0,0.0,0.0,1.5095845460891724,EXTL1,0.0,0.0,0.0,all,immune
2628,Muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTL1,0.0,0.0,0.0,all,immune
2629,Pancreas,0.00015085599443409592,0.007589428685605526,0.0,0.0,0.0,0.0,0.3818165361881256,EXTL1,0.0,0.0,0.0,all,immune
2630,Prostate,0.0007304477621801198,0.026609523221850395,0.0,0.0,0.0,0.0,1.0376193523406982,EXTL1,0.0,0.0,0.0,all,immune
2631,Salivary_Gland,0.0003521554172039032,0.020818855613470078,0.0,0.0,0.0,0.0,1.4914482831954956,EXTL1,0.0,0.0,0.0,all,immune
2632,Skin,0.000297599530313164,0.018502095714211464,0.0,0.0,0.0,0.0,1.1502221822738647,EXTL1,0.0,0.0,0.0,all,immune
2633,Small_Intestine,0.0007019737386144698,0.025800520554184914,0.0,0.0,0.0,0.0,1.1910170316696167,EXTL1,0.0,0.0,0.0,all,immune
2634,Spleen,0.00022250317852012813,0.013985389843583107,0.0,0.0,0.0,0.0,1.334883213043213,EXTL1,0.0,0.0,0.0,all,immune
2635,Thymus,0.0006370138144120574,0.024666650220751762,0.0,0.0,0.0,0.0,1.3006421327590942,EXTL1,0.0,0.0,0.0,all,immune
2636,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTL1,0.0,0.0,0.0,all,immune
2637,Trachea,0.0003296576614957303,0.01337918546050787,0.0,0.0,0.0,0.0,0.6465405821800232,EXTL1,0.0,0.0,0.0,all,immune
2638,Uterus,0.0010934623423963785,0.03307609260082245,0.0,0.0,0.0,0.0,1.0005180835723877,EXTL1,0.0,0.0,0.0,all,immune
2639,Vasculature,0.00016692804638296366,0.010237246751785278,0.0,0.0,0.0,0.0,0.627816379070282,EXTL1,0.0,0.0,0.0,all,immune
2640,Bladder,0.019170615822076797,0.13658873736858368,0.0,0.0,0.0,0.0,1.6484729051589966,EXTL2,0.0,0.0,0.0,all,immune
2641,Blood,0.012940894812345505,0.10900036990642548,0.0,0.0,0.0,0.0,2.0610241889953613,EXTL2,0.0,0.0,0.0,all,immune
2642,Bone_Marrow,0.041407518088817596,0.16656196117401123,0.0,0.0,0.0,0.0,2.312180995941162,EXTL2,0.0,0.0,0.0,all,immune
2643,Eye,0.03662024438381195,0.1795605719089508,0.0,0.0,0.0,0.0,1.865860939025879,EXTL2,0.0,0.0,0.0,all,immune
2644,Fat,0.09309341758489609,0.2373659461736679,0.0,0.0,0.0,0.0,1.749107003211975,EXTL2,0.0,0.0,0.0,all,immune
2645,Heart,0.04751735180616379,0.23761127889156342,0.0,0.0,0.0,0.0,1.4402259588241577,EXTL2,0.0,0.0,0.0,all,immune
2646,Kidney,0.01970723085105419,0.13223929703235626,0.0,0.0,0.0,0.0,1.228824496269226,EXTL2,0.0,0.0,0.0,all,immune
2647,Large_Intestine,0.017201315611600876,0.14441977441310883,0.0,0.0,0.0,0.0,1.8198010921478271,EXTL2,0.0,0.0,0.0,all,immune
2648,Liver,0.022301724180579185,0.14434367418289185,0.0,0.0,0.0,0.0,1.5864791870117188,EXTL2,0.0,0.0,0.0,all,immune
2649,Lung,0.05272386595606804,0.17597618699073792,0.0,0.0,0.0,0.0,2.084092855453491,EXTL2,0.0,0.0,0.0,all,immune
2650,Lymph_Node,0.020197410136461258,0.13893631100654602,0.0,0.0,0.0,0.0,2.022808790206909,EXTL2,0.0,0.0,0.0,all,immune
2651,Mammary,0.010061591863632202,0.11559366434812546,0.0,0.0,0.0,0.0,1.5778801441192627,EXTL2,0.0,0.0,0.0,all,immune
2652,Muscle,0.03488049656152725,0.18695056438446045,0.0,0.0,0.0,0.0,2.081939220428467,EXTL2,0.0,0.0,0.0,all,immune
2653,Pancreas,0.04184846952557564,0.18677257001399994,0.0,0.0,0.0,0.0,2.1139237880706787,EXTL2,0.0,0.0,0.0,all,immune
2654,Prostate,0.029102077707648277,0.16145141422748566,0.0,0.0,0.0,0.0,1.8016188144683838,EXTL2,0.0,0.0,0.0,all,immune
2655,Salivary_Gland,0.03835783153772354,0.18678724765777588,0.0,0.0,0.0,0.0,2.0357234477996826,EXTL2,0.0,0.0,0.0,all,immune
2656,Skin,0.00840367004275322,0.09788966923952103,0.0,0.0,0.0,0.0,1.5501023530960083,EXTL2,0.0,0.0,0.0,all,immune
2657,Small_Intestine,0.013299544341862202,0.11887982487678528,0.0,0.0,0.0,0.0,2.115525960922241,EXTL2,0.0,0.0,0.0,all,immune
2658,Spleen,0.023396674543619156,0.1405133605003357,0.0,0.0,0.0,0.0,2.1050126552581787,EXTL2,0.0,0.0,0.0,all,immune
2659,Thymus,0.01738705299794674,0.12988638877868652,0.0,0.0,0.0,0.0,1.9020522832870483,EXTL2,0.0,0.0,0.0,all,immune
2660,Tongue,0.03361554443836212,0.18966606259346008,0.0,0.0,0.0,0.0,2.047976016998291,EXTL2,0.0,0.0,0.0,all,immune
2661,Trachea,0.013444214127957821,0.10295005142688751,0.0,0.0,0.0,0.0,1.43875253200531,EXTL2,0.0,0.0,0.0,all,immune
2662,Uterus,0.028999770060181618,0.16789282858371735,0.0,0.0,0.0,0.0,1.572411060333252,EXTL2,0.0,0.0,0.0,all,immune
2663,Vasculature,0.06179264932870865,0.20379270613193512,0.0,0.0,0.0,0.0,1.7214125394821167,EXTL2,0.0,0.0,0.0,all,immune
2664,Bladder,0.03183511272072792,0.17542636394500732,0.0,0.0,0.0,0.0,2.0380420684814453,EXTL3,0.0,0.0,0.0,all,immune
2665,Blood,0.09407027065753937,0.31805264949798584,0.0,0.0,0.0,0.0,2.471327304840088,EXTL3,0.0,0.0,0.0,all,immune
2666,Bone_Marrow,0.04730859771370888,0.2110854685306549,0.0,0.0,0.0,0.0,2.220797538757324,EXTL3,0.0,0.0,0.0,all,immune
2667,Eye,0.052985332906246185,0.22510771453380585,0.0,0.0,0.0,0.0,1.6599302291870117,EXTL3,0.0,0.0,0.0,all,immune
2668,Fat,0.07683819532394409,0.2769782841205597,0.0,0.0,0.0,0.0,2.4873545169830322,EXTL3,0.0,0.0,0.0,all,immune
2669,Heart,0.028645528480410576,0.19638383388519287,0.0,0.0,0.0,0.0,1.3463398218154907,EXTL3,0.0,0.0,0.0,all,immune
2670,Kidney,0.055522799491882324,0.22068311274051666,0.0,0.0,0.0,0.0,1.3268935680389404,EXTL3,0.0,0.0,0.0,all,immune
2671,Large_Intestine,0.01640285551548004,0.13692481815814972,0.0,0.0,0.0,0.0,1.5365023612976074,EXTL3,0.0,0.0,0.0,all,immune
2672,Liver,0.032764069736003876,0.17451438307762146,0.0,0.0,0.0,0.0,1.692784070968628,EXTL3,0.0,0.0,0.0,all,immune
2673,Lung,0.04055032879114151,0.17911101877689362,0.0,0.0,0.0,0.0,1.9864087104797363,EXTL3,0.0,0.0,0.0,all,immune
2674,Lymph_Node,0.023805342614650726,0.1508638560771942,0.0,0.0,0.0,0.0,2.0145998001098633,EXTL3,0.0,0.0,0.0,all,immune
2675,Mammary,0.019684957340359688,0.15677478909492493,0.0,0.0,0.0,0.0,1.9192205667495728,EXTL3,0.0,0.0,0.0,all,immune
2676,Muscle,0.033008452504873276,0.17389385402202606,0.0,0.0,0.0,0.0,1.5528863668441772,EXTL3,0.0,0.0,0.0,all,immune
2677,Pancreas,0.062331296503543854,0.21704159677028656,0.0,0.0,0.0,0.0,1.8146204948425293,EXTL3,0.0,0.0,0.0,all,immune
2678,Prostate,0.03104042075574398,0.17636139690876007,0.0,0.0,0.0,0.0,1.8993901014328003,EXTL3,0.0,0.0,0.0,all,immune
2679,Salivary_Gland,0.03780462592840195,0.18546025454998016,0.0,0.0,0.0,0.0,1.9555720090866089,EXTL3,0.0,0.0,0.0,all,immune
2680,Skin,0.031781770288944244,0.18573737144470215,0.0,0.0,0.0,0.0,2.1088192462921143,EXTL3,0.0,0.0,0.0,all,immune
2681,Small_Intestine,0.018061095848679543,0.13334615528583527,0.0,0.0,0.0,0.0,1.9689747095108032,EXTL3,0.0,0.0,0.0,all,immune
2682,Spleen,0.0651555061340332,0.26244959235191345,0.0,0.0,0.0,0.0,2.8165547847747803,EXTL3,0.0,0.0,0.0,all,immune
2683,Thymus,0.028462685644626617,0.16383832693099976,0.0,0.0,0.0,0.0,1.9657995700836182,EXTL3,0.0,0.0,0.0,all,immune
2684,Tongue,0.04359849542379379,0.20826676487922668,0.0,0.0,0.0,0.0,1.6062456369400024,EXTL3,0.0,0.0,0.0,all,immune
2685,Trachea,0.06365767866373062,0.2658594250679016,0.0,0.0,0.0,0.0,2.0456271171569824,EXTL3,0.0,0.0,0.0,all,immune
2686,Uterus,0.03455709293484688,0.18236348032951355,0.0,0.0,0.0,0.0,1.5137165784835815,EXTL3,0.0,0.0,0.0,all,immune
