,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
181,immune,0.17481599748134613,0.39535200595855713,0.0,0.0,0.0,0.0,3.196011781692505,GNPDA1,0.0,0.0,0.0,all,all
182,immune,0.06303048878908157,0.24261653423309326,0.0,0.0,0.0,0.0,2.251142740249634,GNPDA2,0.0,0.0,0.0,all,all
183,immune,0.053119514137506485,0.2145804464817047,0.0,0.0,0.0,0.0,2.444873094558716,GNPNAT1,0.0,0.0,0.0,all,all
184,immune,0.3315982222557068,0.5407764911651611,0.0,0.0,0.0,0.6662741303443909,3.3967533111572266,GNPTAB,0.6662741303443909,1.6656853258609772,0.0,all,all
185,immune,0.1874806135892868,0.38958412408828735,0.0,0.0,0.0,0.0,2.545600414276123,GNPTG,0.0,0.0,0.0,all,all
186,immune,0.3011373281478882,0.5356317162513733,0.0,0.0,0.0,0.5389965176582336,3.0693013668060303,GNS,0.5389965176582336,1.347491294145584,0.0,all,all
187,immune,0.1512172818183899,0.34995853900909424,0.0,0.0,0.0,0.0,2.7322754859924316,GPAA1,0.0,0.0,0.0,all,all
188,immune,0.31105899810791016,0.5079576373100281,0.0,0.0,0.0,0.6374562978744507,3.314007043838501,GPI,0.6374562978744507,1.5936407446861267,0.0,all,all
189,immune,0.23017501831054688,0.4283810555934906,0.0,0.0,0.0,0.32511287927627563,2.811495304107666,GUSB,0.32511287927627563,0.8127821981906891,0.0,all,all
190,immune,0.09101271629333496,0.2885968089103699,0.0,0.0,0.0,0.0,3.1361162662506104,GXYLT1,0.0,0.0,0.0,all,all
191,immune,0.003294328460469842,0.05644013360142708,0.0,0.0,0.0,0.0,2.127157688140869,GXYLT2,0.0,0.0,0.0,all,all
192,immune,0.004768421873450279,0.0791391059756279,0.0,0.0,0.0,0.0,3.084432363510132,HAS1,0.0,0.0,0.0,all,all
193,immune,0.0026148129254579544,0.06022069603204727,0.0,0.0,0.0,0.0,3.3068037033081055,HAS2,0.0,0.0,0.0,all,all
194,immune,0.0021341675892472267,0.044492751359939575,0.0,0.0,0.0,0.0,1.9516751766204834,HAS3,0.0,0.0,0.0,all,all
195,immune,0.25680238008499146,0.47449758648872375,0.0,0.0,0.0,0.3702862858772278,3.2622578144073486,HEXA,0.3702862858772278,0.9257157146930695,0.0,all,all
196,immune,0.32634255290031433,0.5681260824203491,0.0,0.0,0.0,0.6070842742919922,3.123476266860962,HEXB,0.6070842742919922,1.5177106857299805,0.0,all,all
197,immune,0.15003378689289093,0.36374518275260925,0.0,0.0,0.0,0.0,2.73429274559021,HGSNAT,0.0,0.0,0.0,all,all
198,immune,0.2348918616771698,0.44081631302833557,0.0,0.0,0.0,0.2843139171600342,2.9046709537506104,HK1,0.2843139171600342,0.7107847929000854,0.0,all,all
199,immune,0.08010085672140121,0.2812756299972534,0.0,0.0,0.0,0.0,3.3851537704467773,HK2,0.0,0.0,0.0,all,all
200,immune,0.09734072536230087,0.3228168487548828,0.0,0.0,0.0,0.0,3.321397304534912,HK3,0.0,0.0,0.0,all,all
201,immune,0.07468264549970627,0.2837611138820648,0.0,0.0,0.0,0.0,3.89747953414917,HPSE,0.0,0.0,0.0,all,all
202,immune,0.0002933781361207366,0.01720157265663147,0.0,0.0,0.0,0.0,1.717839002609253,HPSE2,0.0,0.0,0.0,all,all
203,immune,0.07610083371400833,0.2572838068008423,0.0,0.0,0.0,0.0,2.5616326332092285,HS2ST1,0.0,0.0,0.0,all,all
204,immune,0.028997652232646942,0.17174166440963745,0.0,0.0,0.0,0.0,2.7815401554107666,HS3ST1,0.0,0.0,0.0,all,all
205,immune,0.015935184434056282,0.1514911949634552,0.0,0.0,0.0,0.0,3.194087505340576,HS3ST2,0.0,0.0,0.0,all,all
206,immune,0.0004960709484294057,0.02109229750931263,0.0,0.0,0.0,0.0,2.114884614944458,HS3ST3A1,0.0,0.0,0.0,all,all
207,immune,0.050965480506420135,0.23549868166446686,0.0,0.0,0.0,0.0,2.7441086769104004,HS3ST3B1,0.0,0.0,0.0,all,all
