,Compartment,Tissue,Cell type,B3GALT6_Median expression,SLC2A5_Median expression,PLOD1_Median expression,DDOST_Median expression,GALE_Median expression,FUCA1_Median expression,MAN1C1_Median expression,EXTL1_Median expression,PIGV_Median expression,A3GALT2_Median expression,SLC2A1_Median expression,ST3GAL3_Median expression,B4GALT2_Median expression,POMGNT1_Median expression,ALG6_Median expression,PGM1_Median expression,SLC35D1_Median expression,FPGT_Median expression,ST6GALNAC3_Median expression,ST6GALNAC5_Median expression,PIGK_Median expression,CTBS_Median expression,HS2ST1_Median expression,ALG14_Median expression,SLC35A3_Median expression,EXTL2_Median expression,MAN1A2_Median expression,DPM3_Median expression,GBA_Median expression,PIGM_Median expression,B4GALT3_Median expression,UAP1_Median expression,PIGC_Median expression,FAM20B_Median expression,COLGALT2_Median expression,EDEM3_Median expression,B3GALT2_Median expression,GALNT2_Median expression,B3GALNT2_Median expression,GALNT14_Median expression,PIGF_Median expression,ERLEC1_Median expression,B3GNT2_Median expression,UGP2_Median expression,GFPT1_Median expression,NAGK_Median expression,MOGS_Median expression,HK2_Median expression,ST3GAL5_Median expression,MGAT4A_Median expression,CHST10_Median expression,UXS1_Median expression,ST6GAL2_Median expression,UGGT1_Median expression,HS6ST1_Median expression,MGAT5_Median expression,GALNT13_Median expression,GALNT5_Median expression,GALNT3_Median expression,B3GALT1_Median expression,DNAJC10_Median expression,GMPPA_Median expression,CHPF_Median expression,B3GNT7_Median expression,NEU2_Median expression,UGT1A8_Median expression,UGT1A10_Median expression,UGT1A9_Median expression,UGT1A7_Median expression,UGT1A6_Median expression,UGT1A4_Median expression,UGT1A1_Median expression,GAL3ST2_Median expression,NEU4_Median expression,EDEM1_Median expression,GALNT15_Median expression,STT3B_Median expression,GLB1_Median expression,POMGNT2_Median expression,GMPPB_Median expression,HYAL3_Median expression,HYAL1_Median expression,HYAL2_Median expression,EOGT_Median expression,GXYLT2_Median expression,ST3GAL6_Median expression,B4GALT4_Median expression,POGLUT1_Median expression,ALG1L_Median expression,CHST13_Median expression,RPN1_Median expression,ALG1L2_Median expression,A4GNT_Median expression,PXYLP1_Median expression,CHST2_Median expression,PLOD2_Median expression,B3GALNT1_Median expression,SLC2A2_Median expression,B3GNT5_Median expression,ALG3_Median expression,DNAJB11_Median expression,ST6GAL1_Median expression,XXYLT1_Median expression,PIGX_Median expression,PIGZ_Median expression,PIGG_Median expression,IDUA_Median expression,MAN2B2_Median expression,HS3ST1_Median expression,GBA3_Median expression,PGM2_Median expression,UGDH_Median expression,GNPDA2_Median expression,UGT2B17_Median expression,UGT2B15_Median expression,UGT2B10_Median expression,UGT2A3_Median expression,UGT2B7_Median expression,UGT2B11_Median expression,UGT2B28_Median expression,UGT2B4_Median expression,UGT2A1_Median expression,UGT2A2_Median expression,HPSE_Median expression,PIGY_Median expression,MANBA_Median expression,PAPSS1_Median expression,UGT8_Median expression,NDST4_Median expression,NDST3_Median expression,GALNT7_Median expression,AGA_Median expression,UGT3A1_Median expression,UGT3A2_Median expression,HEXB_Median expression,GCNT4_Median expression,ARSB_Median expression,ARSK_Median expression,ST8SIA4_Median expression,MAN2A1_Median expression,CHSY3_Median expression,GNPDA1_Median expression,NDST1_Median expression,GALNT10_Median expression,HK3_Median expression,LMAN2_Median expression,B4GALT7_Median expression,CANX_Median expression,MGAT4B_Median expression,GFPT2_Median expression,MGAT1_Median expression,GMDS_Median expression,SLC35B3_Median expression,GCNT2_Median expression,CMAHP_Median expression,NEU1_Median expression,B3GALT4_Median expression,SLC35B2_Median expression,B3GAT2_Median expression,PGM3_Median expression,SLC35A1_Median expression,MANEA_Median expression,FUT9_Median expression,HS3ST5_Median expression,DSE_Median expression,MAN1A1_Median expression,SLC2A12_Median expression,FUCA2_Median expression,UST_Median expression,IGF2R_Median expression,CHST12_Median expression,LFNG_Median expression,C1GALT1_Median expression,CRPPA_Median expression,DPY19L1_Median expression,GCK_Median expression,GUSB_Median expression,TPST1_Median expression,GALNT17_Median expression,CASD1_Median expression,GAL3ST4_Median expression,PLOD3_Median expression,HYAL4_Median expression,SPAM1_Median expression,SLC35B4_Median expression,CHPF2_Median expression,GALNT11_Median expression,CSGALNACT1_Median expression,EXTL3_Median expression,POFUT3_Median expression,POMK_Median expression,HGSNAT_Median expression,SULF1_Median expression,DPY19L4_Median expression,EXT1_Median expression,HAS2_Median expression,ST3GAL1_Median expression,GFUS_Median expression,GPAA1_Median expression,B4GALT1_Median expression,GALT_Median expression,PIGO_Median expression,GBA2_Median expression,GNE_Median expression,CEMIP2_Median expression,GCNT1_Median expression,SLC35D2_Median expression,NANS_Median expression,GALNT12_Median expression,ALG2_Median expression,PGAP4_Median expression,FKTN_Median expression,UGCG_Median expression,HSPA5_Median expression,SLC2A8_Median expression,ST6GALNAC6_Median expression,ST6GALNAC4_Median expression,DPM2_Median expression,POMT1_Median expression,GBGT1_Median expression,ABO_Median expression,FUT7_Median expression,MAN1B1_Median expression,ST8SIA6_Median expression,CSGALNACT2_Median expression,HK1_Median expression,CHST3_Median expression,POFUT4_Median expression,NDST2_Median expression,PAPSS2_Median expression,HPSE2_Median expression,OGA_Median expression,CHST15_Median expression,PGGHG_Median expression,B4GALNT4_Median expression,GALNT18_Median expression,EXT2_Median expression,CHST1_Median expression,SLC35C1_Median expression,LARGE2_Median expression,B3GAT3_Median expression,GANAB_Median expression,GAL3ST3_Median expression,B4GAT1_Median expression,NEU3_Median expression,B3GNT6_Median expression,ALG8_Median expression,FUT4_Median expression,POGLUT3_Median expression,ALG9_Median expression,HYOU1_Median expression,DPAGT1_Median expression,SIAE_Median expression,STT3A_Median expression,ST3GAL4_Median expression,B3GAT1_Median expression,B4GALNT3_Median expression,GALNT8_Median expression,SLC2A3_Median expression,M6PR_Median expression,CMAS_Median expression,ST8SIA1_Median expression,TMTC1_Median expression,ALG10_Median expression,ALG10B_Median expression,GXYLT1_Median expression,GALNT6_Median expression,B4GALNT1_Median expression,OS9_Median expression,DPY19L2_Median expression,RXYLT1_Median expression,GNS_Median expression,TMTC2_Median expression,MGAT4C_Median expression,TMTC3_Median expression,GALNT4_Median expression,GNPTAB_Median expression,HSP90B1_Median expression,CHST11_Median expression,B3GNT4_Median expression,GALNT9_Median expression,B3GLCT_Median expression,ALG5_Median expression,ALG11_Median expression,UGGT2_Median expression,HS6ST3_Median expression,TMTC4_Median expression,POGLUT2_Median expression,DAD1_Median expression,MGAT2_Median expression,GNPNAT1_Median expression,FUT8_Median expression,PIGH_Median expression,GALNT16_Median expression,POMT2_Median expression,SEL1L_Median expression,GALC_Median expression,CHST14_Median expression,GANC_Median expression,GALK2_Median expression,PIGB_Median expression,GCNT3_Median expression,GLCE_Median expression,HEXA_Median expression,MPI_Median expression,MAN2C1_Median expression,MAN2A2_Median expression,ST8SIA2_Median expression,CHSY1_Median expression,PIGQ_Median expression,GNPTG_Median expression,HS3ST6_Median expression,AMDHD2_Median expression,NAGPA_Median expression,ALG1_Median expression,PMM2_Median expression,XYLT1_Median expression,HS3ST2_Median expression,HS3ST4_Median expression,HAS3_Median expression,ST3GAL2_Median expression,FCSK_Median expression,CHST4_Median expression,CHST6_Median expression,CHST5_Median expression,GALNS_Median expression,SLC2A4_Median expression,HS3ST3A1_Median expression,HS3ST3B1_Median expression,PIGL_Median expression,PIGS_Median expression,PIGW_Median expression,NAGLU_Median expression,G6PC1_Median expression,B4GALNT2_Median expression,XYLT2_Median expression,ARSG_Median expression,GALK1_Median expression,ST6GALNAC2_Median expression,ST6GALNAC1_Median expression,MGAT5B_Median expression,ENGASE_Median expression,GAA_Median expression,SGSH_Median expression,RFNG_Median expression,MPPE1_Median expression,CHST9_Median expression,B4GALT6_Median expression,GALNT1_Median expression,ST8SIA5_Median expression,ST8SIA3_Median expression,PIGN_Median expression,DSEL_Median expression,FUT6_Median expression,FUT3_Median expression,FUT5_Median expression,PRKCSH_Median expression,MAN2B1_Median expression,CALR_Median expression,COLGALT1_Median expression,B3GNT3_Median expression,DPY19L3_Median expression,CHST8_Median expression,GPI_Median expression,B3GNT8_Median expression,FKRP_Median expression,FUT2_Median expression,FUT1_Median expression,HAS1_Median expression,POFUT1_Median expression,PIGU_Median expression,EDEM2_Median expression,RPN2_Median expression,PIGT_Median expression,SLC2A10_Median expression,SULF2_Median expression,B4GALT5_Median expression,DPM1_Median expression,PIGP_Median expression,B3GALT5_Median expression,POFUT2_Median expression,TPST2_Median expression,GAL3ST1_Median expression,LARGE1_Median expression,MFNG_Median expression,MGAT3_Median expression,PMM1_Median expression,NAGA_Median expression,A4GALT_Median expression,ALG12_Median expression,PIGA_Median expression,CHST7_Median expression,SLC35A2_Median expression,OGT_Median expression,GLA_Median expression,ALG13_Median expression,C1GALT1C1_Median expression,HS6ST2_Median expression,IDS_Median expression,RENBP_Median expression,B3GALT6_STD,SLC2A5_STD,PLOD1_STD,DDOST_STD,GALE_STD,FUCA1_STD,MAN1C1_STD,EXTL1_STD,PIGV_STD,A3GALT2_STD,SLC2A1_STD,ST3GAL3_STD,B4GALT2_STD,POMGNT1_STD,ALG6_STD,PGM1_STD,SLC35D1_STD,FPGT_STD,ST6GALNAC3_STD,ST6GALNAC5_STD,PIGK_STD,CTBS_STD,HS2ST1_STD,ALG14_STD,SLC35A3_STD,EXTL2_STD,MAN1A2_STD,DPM3_STD,GBA_STD,PIGM_STD,B4GALT3_STD,UAP1_STD,PIGC_STD,FAM20B_STD,COLGALT2_STD,EDEM3_STD,B3GALT2_STD,GALNT2_STD,B3GALNT2_STD,GALNT14_STD,PIGF_STD,ERLEC1_STD,B3GNT2_STD,UGP2_STD,GFPT1_STD,NAGK_STD,MOGS_STD,HK2_STD,ST3GAL5_STD,MGAT4A_STD,CHST10_STD,UXS1_STD,ST6GAL2_STD,UGGT1_STD,HS6ST1_STD,MGAT5_STD,GALNT13_STD,GALNT5_STD,GALNT3_STD,B3GALT1_STD,DNAJC10_STD,GMPPA_STD,CHPF_STD,B3GNT7_STD,NEU2_STD,UGT1A8_STD,UGT1A10_STD,UGT1A9_STD,UGT1A7_STD,UGT1A6_STD,UGT1A4_STD,UGT1A1_STD,GAL3ST2_STD,NEU4_STD,EDEM1_STD,GALNT15_STD,STT3B_STD,GLB1_STD,POMGNT2_STD,GMPPB_STD,HYAL3_STD,HYAL1_STD,HYAL2_STD,EOGT_STD,GXYLT2_STD,ST3GAL6_STD,B4GALT4_STD,POGLUT1_STD,ALG1L_STD,CHST13_STD,RPN1_STD,ALG1L2_STD,A4GNT_STD,PXYLP1_STD,CHST2_STD,PLOD2_STD,B3GALNT1_STD,SLC2A2_STD,B3GNT5_STD,ALG3_STD,DNAJB11_STD,ST6GAL1_STD,XXYLT1_STD,PIGX_STD,PIGZ_STD,PIGG_STD,IDUA_STD,MAN2B2_STD,HS3ST1_STD,GBA3_STD,PGM2_STD,UGDH_STD,GNPDA2_STD,UGT2B17_STD,UGT2B15_STD,UGT2B10_STD,UGT2A3_STD,UGT2B7_STD,UGT2B11_STD,UGT2B28_STD,UGT2B4_STD,UGT2A1_STD,UGT2A2_STD,HPSE_STD,PIGY_STD,MANBA_STD,PAPSS1_STD,UGT8_STD,NDST4_STD,NDST3_STD,GALNT7_STD,AGA_STD,UGT3A1_STD,UGT3A2_STD,HEXB_STD,GCNT4_STD,ARSB_STD,ARSK_STD,ST8SIA4_STD,MAN2A1_STD,CHSY3_STD,GNPDA1_STD,NDST1_STD,GALNT10_STD,HK3_STD,LMAN2_STD,B4GALT7_STD,CANX_STD,MGAT4B_STD,GFPT2_STD,MGAT1_STD,GMDS_STD,SLC35B3_STD,GCNT2_STD,CMAHP_STD,NEU1_STD,B3GALT4_STD,SLC35B2_STD,B3GAT2_STD,PGM3_STD,SLC35A1_STD,MANEA_STD,FUT9_STD,HS3ST5_STD,DSE_STD,MAN1A1_STD,SLC2A12_STD,FUCA2_STD,UST_STD,IGF2R_STD,CHST12_STD,LFNG_STD,C1GALT1_STD,CRPPA_STD,DPY19L1_STD,GCK_STD,GUSB_STD,TPST1_STD,GALNT17_STD,CASD1_STD,GAL3ST4_STD,PLOD3_STD,HYAL4_STD,SPAM1_STD,SLC35B4_STD,CHPF2_STD,GALNT11_STD,CSGALNACT1_STD,EXTL3_STD,POFUT3_STD,POMK_STD,HGSNAT_STD,SULF1_STD,DPY19L4_STD,EXT1_STD,HAS2_STD,ST3GAL1_STD,GFUS_STD,GPAA1_STD,B4GALT1_STD,GALT_STD,PIGO_STD,GBA2_STD,GNE_STD,CEMIP2_STD,GCNT1_STD,SLC35D2_STD,NANS_STD,GALNT12_STD,ALG2_STD,PGAP4_STD,FKTN_STD,UGCG_STD,HSPA5_STD,SLC2A8_STD,ST6GALNAC6_STD,ST6GALNAC4_STD,DPM2_STD,POMT1_STD,GBGT1_STD,ABO_STD,FUT7_STD,MAN1B1_STD,ST8SIA6_STD,CSGALNACT2_STD,HK1_STD,CHST3_STD,POFUT4_STD,NDST2_STD,PAPSS2_STD,HPSE2_STD,OGA_STD,CHST15_STD,PGGHG_STD,B4GALNT4_STD,GALNT18_STD,EXT2_STD,CHST1_STD,SLC35C1_STD,LARGE2_STD,B3GAT3_STD,GANAB_STD,GAL3ST3_STD,B4GAT1_STD,NEU3_STD,B3GNT6_STD,ALG8_STD,FUT4_STD,POGLUT3_STD,ALG9_STD,HYOU1_STD,DPAGT1_STD,SIAE_STD,STT3A_STD,ST3GAL4_STD,B3GAT1_STD,B4GALNT3_STD,GALNT8_STD,SLC2A3_STD,M6PR_STD,CMAS_STD,ST8SIA1_STD,TMTC1_STD,ALG10_STD,ALG10B_STD,GXYLT1_STD,GALNT6_STD,B4GALNT1_STD,OS9_STD,DPY19L2_STD,RXYLT1_STD,GNS_STD,TMTC2_STD,MGAT4C_STD,TMTC3_STD,GALNT4_STD,GNPTAB_STD,HSP90B1_STD,CHST11_STD,B3GNT4_STD,GALNT9_STD,B3GLCT_STD,ALG5_STD,ALG11_STD,UGGT2_STD,HS6ST3_STD,TMTC4_STD,POGLUT2_STD,DAD1_STD,MGAT2_STD,GNPNAT1_STD,FUT8_STD,PIGH_STD,GALNT16_STD,POMT2_STD,SEL1L_STD,GALC_STD,CHST14_STD,GANC_STD,GALK2_STD,PIGB_STD,GCNT3_STD,GLCE_STD,HEXA_STD,MPI_STD,MAN2C1_STD,MAN2A2_STD,ST8SIA2_STD,CHSY1_STD,PIGQ_STD,GNPTG_STD,HS3ST6_STD,AMDHD2_STD,NAGPA_STD,ALG1_STD,PMM2_STD,XYLT1_STD,HS3ST2_STD,HS3ST4_STD,HAS3_STD,ST3GAL2_STD,FCSK_STD,CHST4_STD,CHST6_STD,CHST5_STD,GALNS_STD,SLC2A4_STD,HS3ST3A1_STD,HS3ST3B1_STD,PIGL_STD,PIGS_STD,PIGW_STD,NAGLU_STD,G6PC1_STD,B4GALNT2_STD,XYLT2_STD,ARSG_STD,GALK1_STD,ST6GALNAC2_STD,ST6GALNAC1_STD,MGAT5B_STD,ENGASE_STD,GAA_STD,SGSH_STD,RFNG_STD,MPPE1_STD,CHST9_STD,B4GALT6_STD,GALNT1_STD,ST8SIA5_STD,ST8SIA3_STD,PIGN_STD,DSEL_STD,FUT6_STD,FUT3_STD,FUT5_STD,PRKCSH_STD,MAN2B1_STD,CALR_STD,COLGALT1_STD,B3GNT3_STD,DPY19L3_STD,CHST8_STD,GPI_STD,B3GNT8_STD,FKRP_STD,FUT2_STD,FUT1_STD,HAS1_STD,POFUT1_STD,PIGU_STD,EDEM2_STD,RPN2_STD,PIGT_STD,SLC2A10_STD,SULF2_STD,B4GALT5_STD,DPM1_STD,PIGP_STD,B3GALT5_STD,POFUT2_STD,TPST2_STD,GAL3ST1_STD,LARGE1_STD,MFNG_STD,MGAT3_STD,PMM1_STD,NAGA_STD,A4GALT_STD,ALG12_STD,PIGA_STD,CHST7_STD,SLC35A2_STD,OGT_STD,GLA_STD,ALG13_STD,C1GALT1C1_STD,HS6ST2_STD,IDS_STD,RENBP_STD
0,endothelial,Bladder,capillary endothelial cell,0,0,0,0.27269017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488436925,0.314033105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26750376,0,0.35505612,0,0,0,0,0,0.32320778,0,0,0,0,0,0,0,0,0,0,0.255450895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35505612,0.23442391,0,0,0,0,0,1.38857865,0,0,0,0,0,0,0,0.493725585,0,0,0,0,0,0,0,0.09488395,0,0.241038365,0.17880406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36192398,0,0,0,0,0,0,0,0.09488395,0,0,0.760052265,0,1.065862,0,0,0.805353325,0,0,0,0,0.412903575,0,0,0,0,0,0,0,0,0,0.23318566,0,0,0,0,0.15709468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50973226,0,0,0,0,0,0,0,0,0,0.26750376,0,0.209655515,0,0,0,0,0.707013025,0,0,0.478007675,0,0,0,0,0.889864145,1.130393,0,0,0,0,0,0,0,0,0,0,0,0.061263308,0,0,0,0,0,0,0,0,0,0.557096935,0,0,0,0,0,0.093588955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8136568,0.37995813,0,0,0.527188985,0,0,0,0,0,0.669428825,0,0,0.43467261,0,0,0,0,0,1.57839455,0,0,0,0,0,0,0,0,0,0,1.2886551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43255337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32320778,0,0,0,0,0,0,0,0.16484898,0,1.31371655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792851165,0.310646475,0,0.6855689,0.306214765,0,0.143240688,0,0,0.33169341,0,0,0,0,0,0,0.32320778,0,0,0,0,0,0,0.23341929,0,0,0,0,0.216096206,0,0.279014726,0.431885557,0.289873253,0.239287837,0.131045948,0,0.082307337,0,0.21465706,0.108042812,0.174747563,0.170961891,0.214365014,0.215302697,0.11311413,0.179254001,0.278905341,0,0.283745397,0.226670556,0.260690216,0.25217292,0.317451735,0.240108095,0.415783884,0.426084279,0.147418068,0.229979299,0.26446813,0.404667412,0.313715525,0.371870798,0.077325307,0.34026785,0.081367154,0.307716669,0.336648552,0.074822106,0.364689952,0.402166512,0.371604543,0.403056711,0.295964291,0.316305587,0.203003601,0,0.181712277,0.433439045,0.08871252,0.264974416,0,0.322868663,0.210242086,0.222223193,0,0,0.025504582,0.021767871,0.411687367,0.184448456,0.119470986,0,0,0,0,0,0,0,0,0,0,0,0.195252938,0.671210524,0.345648301,0.251339924,0.045495197,0.126098264,0.028375431,0.239757859,0.679687149,0.332267817,0,0.213009236,0.269361844,0.246318637,0.03654636,0,0.473703925,0.028375431,0,0.014054767,0.23300034,0.354123167,0.329098014,0,0.475072005,0.275739286,0.41231599,0.448130298,0.192496443,0.191378603,0.13723392,0.339483713,0.115762507,0.19853682,0.221725256,0,0.364717975,0.236485926,0.236146972,0,0,0,0,0,0,0,0,0,0,0.026384492,0,0.125749884,0.311661112,0,0,0,0.311231181,0.245029092,0,0,0.415844692,0.01767929,0.055632482,0.143013077,0.257005624,0.276165996,0.080107592,0.222166009,0.485284204,0.262678095,0,0.470665858,0.249159178,0.562802935,0.319032192,0,0.529635619,0.251052912,0.219301641,0.493385707,0.520767928,0.391509166,0.330984382,0.146667068,0.074639849,0.169864361,0.291688735,0.247689729,0,0,0.190292316,0.484462885,0,0.281530643,0.014054767,0.416343864,0.33524612,0.212500997,0.245290008,0.051985836,0.338244156,0.037256344,0.340827949,0.307807813,0.040263788,0.315744457,0.039624525,0.32229976,0,0,0.213508697,0.197564517,0.320972483,0.54361207,0.224255061,0.181703645,0.11096264,0.351933564,0.809479234,0.347814164,0.269923332,0,0.352952297,0.429283471,0.345593214,0.465309479,0.226791681,0.131712886,0.272627239,0.090002299,0.609161846,0.244919795,0.25742153,0.456408857,0.119679645,0.296906853,0.146157921,0.069402235,0.717140619,0.779095514,0.101391034,0.069264545,0.311780732,0.311632991,0.133712166,0,0.202414824,0.018360701,0.273648358,0.350455302,0.28672679,0.427558281,0.110424752,0.314059744,0.153766861,0.305782893,0.054041611,0.366938006,0.29083053,0.223135139,0,0.480715383,0.324319073,0.160477235,0.197339944,0,0.411004079,0.326570268,0,0.276651734,0.097885135,0,0.166435109,0.042256395,0.310589555,0.078797586,0.300177681,0.215427571,0.2091014,0.34545935,0.205859627,0,0,0.028375431,0.936324382,0.351223908,0.345563389,0,0.576495658,0.138581474,0.219649448,0.323442551,0.10401152,0.038304598,0.502925299,0.059793635,0.286836528,0.444282264,0.179174079,0,0.352592257,0,0.327790718,0.650827734,0.191695097,0,0,0.201272238,0.342541942,0.090117774,0.262276631,0.075523175,0.151850249,0.107517558,0.515061781,0.276406719,0.166508038,0.369780508,0.270767515,0.09340762,0.153921373,0.36820313,0.214402637,0.201909605,0.143541188,0.259508036,0.12294008,0,0.190983651,0.375745409,0.130603905,0.350118837,0.151277992,0,0.460921155,0.210410491,0.226078019,0.092505322,0.205042563,0.123213002,0.174412477,0.216937797,0.130101404,0,0,0.188533292,0.186096623,0.174394875,0,0.105118282,0,0.162525321,0.047260833,0.05742425,0.070825941,0.133349954,0.24344211,0.161761586,0.243843283,0,0,0.149726598,0.214897305,0.32579166,0,0.232985636,0.065998685,0.255703405,0.284653914,0.140528304,0.285555047,0.24941604,0,0.159762664,0.539828203,0.026627495,0,0.168910292,0.158574749,0,0,0,0.446811375,0.109356807,0.740885805,0.36925983,0,0.181372229,0,0.386717322,0.080125923,0.079856051,0,0.237639394,0,0.207227057,0.210789929,0.27095558,0.552896037,0.378470394,0.142749576,0.544765232,0.360564991,0.308190075,0.367472832,0,0.197915925,0.419336929,0,0.105670257,0.329245809,0.119459534,0.189733609,0.124906278,0.456238004,0.240348827,0.162956158,0.380424156,0.169252255,0.317840565,0.304416989,0.409873393,0.270992703,0,0.187025923,0.094670307
