,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
709,Muscle,0.10343410074710846,0.2910231053829193,0.0,0.0,0.0,0.0,2.3985774517059326,B3GNT2,0.0,0.0,0.0,all,stromal
710,Pancreas,0.2092593014240265,0.4457997679710388,0.0,0.0,0.0,0.0,2.118417739868164,B3GNT2,0.0,0.0,0.0,all,stromal
711,Prostate,0.16906645894050598,0.3590761125087738,0.0,0.0,0.0,0.0,1.7122337818145752,B3GNT2,0.0,0.0,0.0,all,stromal
712,Salivary_Gland,0.09201023727655411,0.27478912472724915,0.0,0.0,0.0,0.0,2.0271849632263184,B3GNT2,0.0,0.0,0.0,all,stromal
713,Skin,0.15008194744586945,0.3310924768447876,0.0,0.0,0.0,0.0,2.0106680393218994,B3GNT2,0.0,0.0,0.0,all,stromal
714,Small_Intestine,0.15098802745342255,0.32526952028274536,0.0,0.0,0.0,0.0,1.441333293914795,B3GNT2,0.0,0.0,0.0,all,stromal
715,Thymus,0.14463351666927338,0.3527625799179077,0.0,0.0,0.0,0.0,2.421872854232788,B3GNT2,0.0,0.0,0.0,all,stromal
716,Tongue,0.17836979031562805,0.4021635949611664,0.0,0.0,0.0,0.0,2.2841203212738037,B3GNT2,0.0,0.0,0.0,all,stromal
717,Trachea,0.07959200441837311,0.25484544038772583,0.0,0.0,0.0,0.0,2.214838981628418,B3GNT2,0.0,0.0,0.0,all,stromal
718,Uterus,0.20242619514465332,0.37322163581848145,0.0,0.0,0.0,0.34277212619781494,2.5532147884368896,B3GNT2,0.34277212619781494,0.8569303154945374,0.0,all,stromal
719,Vasculature,0.12043296545743942,0.27507615089416504,0.0,0.0,0.0,0.0,2.3453168869018555,B3GNT2,0.0,0.0,0.0,all,stromal
720,Bladder,0.00026699784211814404,0.009988469071686268,0.0,0.0,0.0,0.0,0.57728111743927,B3GNT3,0.0,0.0,0.0,all,stromal
721,Eye,0.012667110189795494,0.07683774828910828,0.0,0.0,0.0,0.0,1.2835979461669922,B3GNT3,0.0,0.0,0.0,all,stromal
722,Fat,7.260721031343564e-05,0.007024029735475779,0.0,0.0,0.0,0.0,0.6795308589935303,B3GNT3,0.0,0.0,0.0,all,stromal
723,Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
724,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
725,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
726,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
727,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
728,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
729,Muscle,3.0268338377936743e-05,0.004153775051236153,0.0,0.0,0.0,0.0,0.5700436234474182,B3GNT3,0.0,0.0,0.0,all,stromal
730,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
731,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
732,Salivary_Gland,0.004607199691236019,0.051853783428668976,0.0,0.0,0.0,0.0,1.0118554830551147,B3GNT3,0.0,0.0,0.0,all,stromal
733,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
734,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
735,Thymus,0.00010873601422645152,0.008330152370035648,0.0,0.0,0.0,0.0,0.6381716728210449,B3GNT3,0.0,0.0,0.0,all,stromal
736,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
737,Trachea,0.0007757317507639527,0.021018894389271736,0.0,0.0,0.0,0.0,0.5917608141899109,B3GNT3,0.0,0.0,0.0,all,stromal
738,Uterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
739,Vasculature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT3,0.0,0.0,0.0,all,stromal
740,Bladder,0.0014273041160777211,0.032684385776519775,0.0,0.0,0.0,0.0,1.5057517290115356,B3GNT4,0.0,0.0,0.0,all,stromal
741,Eye,0.002130335895344615,0.03468488156795502,0.0,0.0,0.0,0.0,0.9001020193099976,B3GNT4,0.0,0.0,0.0,all,stromal
742,Fat,0.0007665932644158602,0.022312769666314125,0.0,0.0,0.0,0.0,1.0956875085830688,B3GNT4,0.0,0.0,0.0,all,stromal
743,Heart,0.005537720862776041,0.05898336321115494,0.0,0.0,0.0,0.0,1.5117849111557007,B3GNT4,0.0,0.0,0.0,all,stromal
744,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
745,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
746,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
747,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
748,Mammary,0.001459042658098042,0.034930337220430374,0.0,0.0,0.0,0.0,1.0476078987121582,B3GNT4,0.0,0.0,0.0,all,stromal
749,Muscle,0.0021355669014155865,0.04202694445848465,0.0,0.0,0.0,0.0,1.3622233867645264,B3GNT4,0.0,0.0,0.0,all,stromal
750,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
751,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
752,Salivary_Gland,0.0015838545514270663,0.03372029960155487,0.0,0.0,0.0,0.0,1.0174602270126343,B3GNT4,0.0,0.0,0.0,all,stromal
753,Skin,0.002215384505689144,0.042051199823617935,0.0,0.0,0.0,0.0,1.4180138111114502,B3GNT4,0.0,0.0,0.0,all,stromal
754,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT4,0.0,0.0,0.0,all,stromal
755,Thymus,0.0022757938131690025,0.0426018051803112,0.0,0.0,0.0,0.0,1.4901154041290283,B3GNT4,0.0,0.0,0.0,all,stromal
756,Tongue,0.0029985737055540085,0.058067046105861664,0.0,0.0,0.0,0.0,1.1244651079177856,B3GNT4,0.0,0.0,0.0,all,stromal
757,Trachea,0.002474841196089983,0.041351668536663055,0.0,0.0,0.0,0.0,0.9621577262878418,B3GNT4,0.0,0.0,0.0,all,stromal
758,Uterus,0.0014613185776397586,0.03353940322995186,0.0,0.0,0.0,0.0,1.0726368427276611,B3GNT4,0.0,0.0,0.0,all,stromal
759,Vasculature,0.0013805824564769864,0.026106256991624832,0.0,0.0,0.0,0.0,1.0823475122451782,B3GNT4,0.0,0.0,0.0,all,stromal
760,Bladder,0.02460556849837303,0.13308753073215485,0.0,0.0,0.0,0.0,1.7117129564285278,B3GNT5,0.0,0.0,0.0,all,stromal
761,Eye,0.15812353789806366,0.3655242621898651,0.0,0.0,0.0,0.0,2.407649040222168,B3GNT5,0.0,0.0,0.0,all,stromal
762,Fat,0.004052324686199427,0.04661387577652931,0.0,0.0,0.0,0.0,1.0693583488464355,B3GNT5,0.0,0.0,0.0,all,stromal
763,Heart,0.006792687810957432,0.059056710451841354,0.0,0.0,0.0,0.0,1.342147707939148,B3GNT5,0.0,0.0,0.0,all,stromal
764,Large_Intestine,0.04290279373526573,0.20125477015972137,0.0,0.0,0.0,0.0,1.7988179922103882,B3GNT5,0.0,0.0,0.0,all,stromal
765,Liver,0.02189970761537552,0.13103894889354706,0.0,0.0,0.0,0.0,0.8610938191413879,B3GNT5,0.0,0.0,0.0,all,stromal
766,Lung,0.033245254307985306,0.18643176555633545,0.0,0.0,0.0,0.0,1.497077226638794,B3GNT5,0.0,0.0,0.0,all,stromal
767,Lymph_Node,0.031441960483789444,0.14687809348106384,0.0,0.0,0.0,0.0,0.8145583868026733,B3GNT5,0.0,0.0,0.0,all,stromal
768,Mammary,0.03307744860649109,0.17736442387104034,0.0,0.0,0.0,0.0,1.6068828105926514,B3GNT5,0.0,0.0,0.0,all,stromal
769,Muscle,0.09987712651491165,0.334499716758728,0.0,0.0,0.0,0.0,3.1427927017211914,B3GNT5,0.0,0.0,0.0,all,stromal
770,Pancreas,0.012302201241254807,0.09870652109384537,0.0,0.0,0.0,0.0,1.2243969440460205,B3GNT5,0.0,0.0,0.0,all,stromal
771,Prostate,0.042857639491558075,0.1919023096561432,0.0,0.0,0.0,0.0,2.0157268047332764,B3GNT5,0.0,0.0,0.0,all,stromal
772,Salivary_Gland,0.05460822582244873,0.21282845735549927,0.0,0.0,0.0,0.0,1.7150307893753052,B3GNT5,0.0,0.0,0.0,all,stromal
773,Skin,0.08778344094753265,0.24983781576156616,0.0,0.0,0.0,0.0,1.700425148010254,B3GNT5,0.0,0.0,0.0,all,stromal
774,Small_Intestine,0.07558473199605942,0.2601669132709503,0.0,0.0,0.0,0.0,1.3847401142120361,B3GNT5,0.0,0.0,0.0,all,stromal
775,Thymus,0.018107201904058456,0.12302882969379425,0.0,0.0,0.0,0.0,2.1583645343780518,B3GNT5,0.0,0.0,0.0,all,stromal
776,Tongue,0.05030834302306175,0.20198756456375122,0.0,0.0,0.0,0.0,1.2936862707138062,B3GNT5,0.0,0.0,0.0,all,stromal
777,Trachea,0.01102941669523716,0.0900944173336029,0.0,0.0,0.0,0.0,1.5052062273025513,B3GNT5,0.0,0.0,0.0,all,stromal
778,Uterus,0.07382293045520782,0.20454266667366028,0.0,0.0,0.0,0.0,1.3597434759140015,B3GNT5,0.0,0.0,0.0,all,stromal
779,Vasculature,0.0012641013599932194,0.029808303341269493,0.0,0.0,0.0,0.0,1.3423566818237305,B3GNT5,0.0,0.0,0.0,all,stromal
780,Bladder,0.00025797070702537894,0.014190145768225193,0.0,0.0,0.0,0.0,0.9926477074623108,B3GNT6,0.0,0.0,0.0,all,stromal
781,Eye,0.001727525843307376,0.04044923931360245,0.0,0.0,0.0,0.0,1.1985634565353394,B3GNT6,0.0,0.0,0.0,all,stromal
782,Fat,0.0006067529902793467,0.020614448934793472,0.0,0.0,0.0,0.0,1.2712812423706055,B3GNT6,0.0,0.0,0.0,all,stromal
783,Heart,7.62069394113496e-05,0.004625464789569378,0.0,0.0,0.0,0.0,0.30759698152542114,B3GNT6,0.0,0.0,0.0,all,stromal
784,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
785,Liver,0.008522446267306805,0.07231535017490387,0.0,0.0,0.0,0.0,0.6136161088943481,B3GNT6,0.0,0.0,0.0,all,stromal
786,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
787,Lymph_Node,0.0058348458260297775,0.061473868787288666,0.0,0.0,0.0,0.0,0.6476678848266602,B3GNT6,0.0,0.0,0.0,all,stromal
788,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
789,Muscle,0.0004221387207508087,0.019649231806397438,0.0,0.0,0.0,0.0,1.3940694332122803,B3GNT6,0.0,0.0,0.0,all,stromal
790,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
791,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
792,Salivary_Gland,0.00047540655941702425,0.023832079023122787,0.0,0.0,0.0,0.0,1.1946966648101807,B3GNT6,0.0,0.0,0.0,all,stromal
793,Skin,0.0006725508137606084,0.0312638096511364,0.0,0.0,0.0,0.0,1.7314785718917847,B3GNT6,0.0,0.0,0.0,all,stromal
794,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
795,Thymus,0.0008090485353022814,0.02519741654396057,0.0,0.0,0.0,0.0,1.1458145380020142,B3GNT6,0.0,0.0,0.0,all,stromal
796,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
797,Trachea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT6,0.0,0.0,0.0,all,stromal
798,Uterus,0.0024886089377105236,0.04450145363807678,0.0,0.0,0.0,0.0,1.3168087005615234,B3GNT6,0.0,0.0,0.0,all,stromal
799,Vasculature,0.00046719698002561927,0.01708247885107994,0.0,0.0,0.0,0.0,1.1717597246170044,B3GNT6,0.0,0.0,0.0,all,stromal
800,Bladder,0.0005925743607804179,0.019721319898962975,0.0,0.0,0.0,0.0,0.8270966410636902,B3GNT7,0.0,0.0,0.0,all,stromal
801,Eye,0.03885532170534134,0.181232288479805,0.0,0.0,0.0,0.0,1.8228403329849243,B3GNT7,0.0,0.0,0.0,all,stromal
802,Fat,0.00020135946397203952,0.013929306529462337,0.0,0.0,0.0,0.0,1.0845460891723633,B3GNT7,0.0,0.0,0.0,all,stromal
803,Heart,0.016706498339772224,0.08753563463687897,0.0,0.0,0.0,0.0,1.5870976448059082,B3GNT7,0.0,0.0,0.0,all,stromal
804,Large_Intestine,0.007505747489631176,0.08187506347894669,0.0,0.0,0.0,0.0,1.0800303220748901,B3GNT7,0.0,0.0,0.0,all,stromal
805,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT7,0.0,0.0,0.0,all,stromal
806,Lung,0.009834758937358856,0.09484213590621948,0.0,0.0,0.0,0.0,1.3593132495880127,B3GNT7,0.0,0.0,0.0,all,stromal
807,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT7,0.0,0.0,0.0,all,stromal
808,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT7,0.0,0.0,0.0,all,stromal
809,Muscle,0.0006066939677111804,0.024144062772393227,0.0,0.0,0.0,0.0,1.2668685913085938,B3GNT7,0.0,0.0,0.0,all,stromal
810,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT7,0.0,0.0,0.0,all,stromal
811,Prostate,0.007192786782979965,0.07371847331523895,0.0,0.0,0.0,0.0,0.9405072331428528,B3GNT7,0.0,0.0,0.0,all,stromal
812,Salivary_Gland,0.0015547893708571792,0.03501075878739357,0.0,0.0,0.0,0.0,1.1351006031036377,B3GNT7,0.0,0.0,0.0,all,stromal
813,Skin,0.0007100286893546581,0.02387837879359722,0.0,0.0,0.0,0.0,0.9399365782737732,B3GNT7,0.0,0.0,0.0,all,stromal
814,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT7,0.0,0.0,0.0,all,stromal
815,Thymus,0.0005468656891025603,0.022275088354945183,0.0,0.0,0.0,0.0,1.1773239374160767,B3GNT7,0.0,0.0,0.0,all,stromal
816,Tongue,0.0010424788342788815,0.02018752694129944,0.0,0.0,0.0,0.0,0.39092957973480225,B3GNT7,0.0,0.0,0.0,all,stromal
817,Trachea,0.002603419590741396,0.05133673548698425,0.0,0.0,0.0,0.0,1.4201514720916748,B3GNT7,0.0,0.0,0.0,all,stromal
818,Uterus,0.010090136900544167,0.07848471403121948,0.0,0.0,0.0,0.0,1.3142153024673462,B3GNT7,0.0,0.0,0.0,all,stromal
819,Vasculature,0.0038421459030359983,0.04763919115066528,0.0,0.0,0.0,0.0,1.5305169820785522,B3GNT7,0.0,0.0,0.0,all,stromal
820,Bladder,0.01809759810566902,0.1149623766541481,0.0,0.0,0.0,0.0,1.5020778179168701,B3GNT8,0.0,0.0,0.0,all,stromal
821,Eye,0.01751578040421009,0.09218434244394302,0.0,0.0,0.0,0.0,1.0285277366638184,B3GNT8,0.0,0.0,0.0,all,stromal
822,Fat,0.0330985002219677,0.14784927666187286,0.0,0.0,0.0,0.0,1.5189892053604126,B3GNT8,0.0,0.0,0.0,all,stromal
823,Heart,0.04128110781311989,0.1501602679491043,0.0,0.0,0.0,0.0,1.531368613243103,B3GNT8,0.0,0.0,0.0,all,stromal
824,Large_Intestine,0.012276126071810722,0.10784449428319931,0.0,0.0,0.0,0.0,1.3404792547225952,B3GNT8,0.0,0.0,0.0,all,stromal
825,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B3GNT8,0.0,0.0,0.0,all,stromal
826,Lung,0.022139791399240494,0.16316083073616028,0.0,0.0,0.0,0.0,1.4348407983779907,B3GNT8,0.0,0.0,0.0,all,stromal
827,Lymph_Node,0.03027200698852539,0.14623528718948364,0.0,0.0,0.0,0.0,0.9197849035263062,B3GNT8,0.0,0.0,0.0,all,stromal
828,Mammary,0.0072327302768826485,0.0851132944226265,0.0,0.0,0.0,0.0,1.5274038314819336,B3GNT8,0.0,0.0,0.0,all,stromal
829,Muscle,0.00933859869837761,0.0814044401049614,0.0,0.0,0.0,0.0,1.2685192823410034,B3GNT8,0.0,0.0,0.0,all,stromal
830,Pancreas,0.02120348997414112,0.12528854608535767,0.0,0.0,0.0,0.0,1.3281155824661255,B3GNT8,0.0,0.0,0.0,all,stromal
831,Prostate,0.031900208443403244,0.158014714717865,0.0,0.0,0.0,0.0,1.2493804693222046,B3GNT8,0.0,0.0,0.0,all,stromal
832,Salivary_Gland,0.02572435699403286,0.13928884267807007,0.0,0.0,0.0,0.0,1.5274038314819336,B3GNT8,0.0,0.0,0.0,all,stromal
833,Skin,0.0029887643177062273,0.051318541169166565,0.0,0.0,0.0,0.0,1.3649307489395142,B3GNT8,0.0,0.0,0.0,all,stromal
834,Small_Intestine,0.013672083616256714,0.10732290148735046,0.0,0.0,0.0,0.0,1.017685890197754,B3GNT8,0.0,0.0,0.0,all,stromal
835,Thymus,0.02450825646519661,0.13550487160682678,0.0,0.0,0.0,0.0,1.5084871053695679,B3GNT8,0.0,0.0,0.0,all,stromal
836,Tongue,0.01679888740181923,0.107524573802948,0.0,0.0,0.0,0.0,0.8054144382476807,B3GNT8,0.0,0.0,0.0,all,stromal
837,Trachea,0.015851490199565887,0.1062430590391159,0.0,0.0,0.0,0.0,1.3126250505447388,B3GNT8,0.0,0.0,0.0,all,stromal
838,Uterus,0.007825077511370182,0.06811650097370148,0.0,0.0,0.0,0.0,1.3214259147644043,B3GNT8,0.0,0.0,0.0,all,stromal
839,Vasculature,0.023014744743704796,0.1101732924580574,0.0,0.0,0.0,0.0,1.5296664237976074,B3GNT8,0.0,0.0,0.0,all,stromal
840,Bladder,0.009584527462720871,0.08782631158828735,0.0,0.0,0.0,0.0,1.605449914932251,B4GALNT1,0.0,0.0,0.0,all,stromal
841,Eye,0.008876568637788296,0.08508609980344772,0.0,0.0,0.0,0.0,1.4521409273147583,B4GALNT1,0.0,0.0,0.0,all,stromal
842,Fat,0.011270388960838318,0.09178420156240463,0.0,0.0,0.0,0.0,1.506707787513733,B4GALNT1,0.0,0.0,0.0,all,stromal
843,Heart,0.0018711930606514215,0.04548199102282524,0.0,0.0,0.0,0.0,1.4766783714294434,B4GALNT1,0.0,0.0,0.0,all,stromal
844,Large_Intestine,0.005652564577758312,0.07221542298793793,0.0,0.0,0.0,0.0,1.2154812812805176,B4GALNT1,0.0,0.0,0.0,all,stromal
845,Liver,0.046846143901348114,0.17852160334587097,0.0,0.0,0.0,0.0,0.9198756217956543,B4GALNT1,0.0,0.0,0.0,all,stromal
846,Lung,0.02586483582854271,0.16888611018657684,0.0,0.0,0.0,0.0,1.352684497833252,B4GALNT1,0.0,0.0,0.0,all,stromal
847,Lymph_Node,0.007217372767627239,0.05356175824999809,0.0,0.0,0.0,0.0,0.4156164228916168,B4GALNT1,0.0,0.0,0.0,all,stromal
848,Mammary,0.0024609991814941168,0.05041223391890526,0.0,0.0,0.0,0.0,1.5416771173477173,B4GALNT1,0.0,0.0,0.0,all,stromal
849,Muscle,0.010097703896462917,0.09383887052536011,0.0,0.0,0.0,0.0,1.911322832107544,B4GALNT1,0.0,0.0,0.0,all,stromal
850,Pancreas,0.057138435542583466,0.22837580740451813,0.0,0.0,0.0,0.0,1.4644169807434082,B4GALNT1,0.0,0.0,0.0,all,stromal
851,Prostate,0.017666246742010117,0.12122014164924622,0.0,0.0,0.0,0.0,1.2305370569229126,B4GALNT1,0.0,0.0,0.0,all,stromal
852,Salivary_Gland,0.015515794977545738,0.11021977663040161,0.0,0.0,0.0,0.0,1.2435541152954102,B4GALNT1,0.0,0.0,0.0,all,stromal
853,Skin,0.0049240682274103165,0.056296300143003464,0.0,0.0,0.0,0.0,1.0850648880004883,B4GALNT1,0.0,0.0,0.0,all,stromal
854,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT1,0.0,0.0,0.0,all,stromal
855,Thymus,0.04732106253504753,0.20020075142383575,0.0,0.0,0.0,0.0,1.9657995700836182,B4GALNT1,0.0,0.0,0.0,all,stromal
856,Tongue,0.029259251430630684,0.1677732765674591,0.0,0.0,0.0,0.0,2.089348077774048,B4GALNT1,0.0,0.0,0.0,all,stromal
857,Trachea,0.010609205812215805,0.09439623355865479,0.0,0.0,0.0,0.0,1.6913381814956665,B4GALNT1,0.0,0.0,0.0,all,stromal
858,Uterus,0.009822106920182705,0.08206208050251007,0.0,0.0,0.0,0.0,1.1756175756454468,B4GALNT1,0.0,0.0,0.0,all,stromal
859,Vasculature,0.038047466427087784,0.1458759605884552,0.0,0.0,0.0,0.0,1.5821655988693237,B4GALNT1,0.0,0.0,0.0,all,stromal
860,Bladder,0.0001833633432397619,0.012391310185194016,0.0,0.0,0.0,0.0,0.9982401728630066,B4GALNT2,0.0,0.0,0.0,all,stromal
861,Eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
862,Fat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
863,Heart,0.00015417803660966456,0.009431280195713043,0.0,0.0,0.0,0.0,0.6546509861946106,B4GALNT2,0.0,0.0,0.0,all,stromal
864,Large_Intestine,0.0007216313970275223,0.02212461270391941,0.0,0.0,0.0,0.0,0.6783335208892822,B4GALNT2,0.0,0.0,0.0,all,stromal
865,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
866,Lung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
867,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
868,Mammary,0.00020032789325341582,0.009254195727407932,0.0,0.0,0.0,0.0,0.4274997115135193,B4GALNT2,0.0,0.0,0.0,all,stromal
869,Muscle,3.219080463168211e-05,0.004417609889060259,0.0,0.0,0.0,0.0,0.6062494516372681,B4GALNT2,0.0,0.0,0.0,all,stromal
870,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
871,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
872,Salivary_Gland,0.0005251498660072684,0.0197615809738636,0.0,0.0,0.0,0.0,0.8952780365943909,B4GALNT2,0.0,0.0,0.0,all,stromal
873,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
874,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
875,Thymus,0.00023688968212809414,0.01505742222070694,0.0,0.0,0.0,0.0,1.1220849752426147,B4GALNT2,0.0,0.0,0.0,all,stromal
876,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT2,0.0,0.0,0.0,all,stromal
877,Trachea,0.0006454218528233469,0.024720584973692894,0.0,0.0,0.0,0.0,0.9468338489532471,B4GALNT2,0.0,0.0,0.0,all,stromal
878,Uterus,0.00017868634313344955,0.010629899799823761,0.0,0.0,0.0,0.0,0.6323709487915039,B4GALNT2,0.0,0.0,0.0,all,stromal
879,Vasculature,0.00011296624143142253,0.006962025538086891,0.0,0.0,0.0,0.0,0.5047926306724548,B4GALNT2,0.0,0.0,0.0,all,stromal
880,Bladder,0.0005181642482057214,0.020601529628038406,0.0,0.0,0.0,0.0,1.455407738685608,B4GALNT3,0.0,0.0,0.0,all,stromal
881,Eye,0.03466120362281799,0.15154726803302765,0.0,0.0,0.0,0.0,2.103011131286621,B4GALNT3,0.0,0.0,0.0,all,stromal
882,Fat,0.00033495668321847916,0.01370670273900032,0.0,0.0,0.0,0.0,0.8187874555587769,B4GALNT3,0.0,0.0,0.0,all,stromal
883,Heart,0.05526862293481827,0.16447769105434418,0.0,0.0,0.0,0.0,1.5431219339370728,B4GALNT3,0.0,0.0,0.0,all,stromal
884,Large_Intestine,0.0024997901637107134,0.04439683258533478,0.0,0.0,0.0,0.0,0.8841220736503601,B4GALNT3,0.0,0.0,0.0,all,stromal
885,Liver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT3,0.0,0.0,0.0,all,stromal
886,Lung,0.0013694213703274727,0.03625717759132385,0.0,0.0,0.0,0.0,0.959964394569397,B4GALNT3,0.0,0.0,0.0,all,stromal
887,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT3,0.0,0.0,0.0,all,stromal
888,Mammary,0.000407317973440513,0.018816452473402023,0.0,0.0,0.0,0.0,0.8692165613174438,B4GALNT3,0.0,0.0,0.0,all,stromal
889,Muscle,0.000306170986732468,0.01420153584331274,0.0,0.0,0.0,0.0,0.7967517971992493,B4GALNT3,0.0,0.0,0.0,all,stromal
890,Pancreas,0.0043863570317626,0.07147268950939178,0.0,0.0,0.0,0.0,1.402793526649475,B4GALNT3,0.0,0.0,0.0,all,stromal
891,Prostate,0.0007303598686121404,0.016461484134197235,0.0,0.0,0.0,0.0,0.3710228204727173,B4GALNT3,0.0,0.0,0.0,all,stromal
892,Salivary_Gland,0.0011510566109791398,0.02774905227124691,0.0,0.0,0.0,0.0,0.9383237361907959,B4GALNT3,0.0,0.0,0.0,all,stromal
893,Skin,0.0024955079425126314,0.0436372347176075,0.0,0.0,0.0,0.0,1.2484937906265259,B4GALNT3,0.0,0.0,0.0,all,stromal
894,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4GALNT3,0.0,0.0,0.0,all,stromal
895,Thymus,0.004265261348336935,0.058455899357795715,0.0,0.0,0.0,0.0,1.299476981163025,B4GALNT3,0.0,0.0,0.0,all,stromal
896,Tongue,0.0034767787437886,0.047772426158189774,0.0,0.0,0.0,0.0,0.7156851291656494,B4GALNT3,0.0,0.0,0.0,all,stromal
897,Trachea,0.002104106592014432,0.03493056073784828,0.0,0.0,0.0,0.0,0.8969085216522217,B4GALNT3,0.0,0.0,0.0,all,stromal
898,Uterus,0.003060217248275876,0.037826865911483765,0.0,0.0,0.0,0.0,1.227799654006958,B4GALNT3,0.0,0.0,0.0,all,stromal
899,Vasculature,0.013968325220048428,0.09342911839485168,0.0,0.0,0.0,0.0,1.4772000312805176,B4GALNT3,0.0,0.0,0.0,all,stromal
900,Bladder,0.008137172088027,0.08305573463439941,0.0,0.0,0.0,0.0,1.5380791425704956,B4GALNT4,0.0,0.0,0.0,all,stromal
