,tissue_in_publication,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,compartment
1328,Lymph_Node,0.05065019801259041,0.19489477574825287,0.0,0.0,0.0,0.0,1.3712735176086426,CHPF,0.0,0.0,0.0,all,endothelial
1329,Mammary,0.010769772343337536,0.08193761110305786,0.0,0.0,0.0,0.0,0.8643394112586975,CHPF,0.0,0.0,0.0,all,endothelial
1330,Muscle,0.0020661090966314077,0.043778836727142334,0.0,0.0,0.0,0.0,1.4239704608917236,CHPF,0.0,0.0,0.0,all,endothelial
1331,Pancreas,0.0035810666158795357,0.061610203236341476,0.0,0.0,0.0,0.0,1.539084553718567,CHPF,0.0,0.0,0.0,all,endothelial
1332,Prostate,0.010273565538227558,0.08757418394088745,0.0,0.0,0.0,0.0,1.2196686267852783,CHPF,0.0,0.0,0.0,all,endothelial
1333,Salivary_Gland,0.03320304676890373,0.16678185760974884,0.0,0.0,0.0,0.0,1.369288444519043,CHPF,0.0,0.0,0.0,all,endothelial
1334,Skin,0.004558246117085218,0.047718584537506104,0.0,0.0,0.0,0.0,0.8664110898971558,CHPF,0.0,0.0,0.0,all,endothelial
1335,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHPF,0.0,0.0,0.0,all,endothelial
1336,Spleen,0.003699891734868288,0.04102341830730438,0.0,0.0,0.0,0.0,0.5807976126670837,CHPF,0.0,0.0,0.0,all,endothelial
1337,Thymus,0.000363861647201702,0.019634682685136795,0.0,0.0,0.0,0.0,1.223380208015442,CHPF,0.0,0.0,0.0,all,endothelial
1338,Tongue,0.0028756919782608747,0.03869900107383728,0.0,0.0,0.0,0.0,0.7076564431190491,CHPF,0.0,0.0,0.0,all,endothelial
1339,Trachea,0.004703741054981947,0.03864883631467819,0.0,0.0,0.0,0.0,0.4393862783908844,CHPF,0.0,0.0,0.0,all,endothelial
1340,Uterus,0.006316803395748138,0.05781631916761398,0.0,0.0,0.0,0.0,0.9455323815345764,CHPF,0.0,0.0,0.0,all,endothelial
1341,Vasculature,0.004569008015096188,0.05632101744413376,0.0,0.0,0.0,0.0,1.051710844039917,CHPF,0.0,0.0,0.0,all,endothelial
1342,Bladder,0.058453820645809174,0.18229007720947266,0.0,0.0,0.0,0.0,1.1497797966003418,CHPF2,0.0,0.0,0.0,all,endothelial
1343,Eye,0.0678812563419342,0.21048501133918762,0.0,0.0,0.0,0.0,1.3567384481430054,CHPF2,0.0,0.0,0.0,all,endothelial
1344,Fat,0.07728084921836853,0.22957266867160797,0.0,0.0,0.0,0.0,2.0521037578582764,CHPF2,0.0,0.0,0.0,all,endothelial
1345,Heart,0.07104816287755966,0.2751348912715912,0.0,0.0,0.0,0.0,2.040076971054077,CHPF2,0.0,0.0,0.0,all,endothelial
1346,Kidney,0.16034284234046936,0.3057379126548767,0.0,0.0,0.0,0.08555714040994644,1.2673723697662354,CHPF2,0.08555714040994644,0.2138928510248661,0.0,all,endothelial
1347,Large_Intestine,0.029782840982079506,0.2168223112821579,0.0,0.0,0.0,0.0,1.5784906148910522,CHPF2,0.0,0.0,0.0,all,endothelial
1348,Liver,0.07125427573919296,0.26644742488861084,0.0,0.0,0.0,0.0,1.6588962078094482,CHPF2,0.0,0.0,0.0,all,endothelial
1349,Lung,0.07257946580648422,0.28225934505462646,0.0,0.0,0.0,0.0,2.1193840503692627,CHPF2,0.0,0.0,0.0,all,endothelial
1350,Lymph_Node,0.1186676025390625,0.3040198087692261,0.0,0.0,0.0,0.0,1.553915023803711,CHPF2,0.0,0.0,0.0,all,endothelial
1351,Mammary,0.06718969345092773,0.22945429384708405,0.0,0.0,0.0,0.0,1.5131640434265137,CHPF2,0.0,0.0,0.0,all,endothelial
1352,Muscle,0.035976044833660126,0.17927728593349457,0.0,0.0,0.0,0.0,1.530800700187683,CHPF2,0.0,0.0,0.0,all,endothelial
1353,Pancreas,0.10947073251008987,0.3016739785671234,0.0,0.0,0.0,0.0,2.112964153289795,CHPF2,0.0,0.0,0.0,all,endothelial
1354,Prostate,0.043932922184467316,0.19388693571090698,0.0,0.0,0.0,0.0,1.4069703817367554,CHPF2,0.0,0.0,0.0,all,endothelial
1355,Salivary_Gland,0.07458224147558212,0.24048081040382385,0.0,0.0,0.0,0.0,1.572411060333252,CHPF2,0.0,0.0,0.0,all,endothelial
1356,Skin,0.0731082633137703,0.2048860788345337,0.0,0.0,0.0,0.0,1.437772274017334,CHPF2,0.0,0.0,0.0,all,endothelial
1357,Small_Intestine,0.10681133717298508,0.3038955628871918,0.0,0.0,0.0,0.0,1.115286111831665,CHPF2,0.0,0.0,0.0,all,endothelial
1358,Spleen,0.10042345523834229,0.274761438369751,0.0,0.0,0.0,0.0,1.4762874841690063,CHPF2,0.0,0.0,0.0,all,endothelial
1359,Thymus,0.07238326221704483,0.24763722717761993,0.0,0.0,0.0,0.0,2.0580391883850098,CHPF2,0.0,0.0,0.0,all,endothelial
1360,Tongue,0.06013461947441101,0.22687193751335144,0.0,0.0,0.0,0.0,1.4285366535186768,CHPF2,0.0,0.0,0.0,all,endothelial
1361,Trachea,0.09142184257507324,0.2719283699989319,0.0,0.0,0.0,0.0,1.4849438667297363,CHPF2,0.0,0.0,0.0,all,endothelial
1362,Uterus,0.06278637051582336,0.20204782485961914,0.0,0.0,0.0,0.0,1.6059271097183228,CHPF2,0.0,0.0,0.0,all,endothelial
1363,Vasculature,0.07497306913137436,0.2354649305343628,0.0,0.0,0.0,0.0,1.6582077741622925,CHPF2,0.0,0.0,0.0,all,endothelial
1364,Bladder,0.04890929162502289,0.1627873182296753,0.0,0.0,0.0,0.0,1.3531098365783691,CHST1,0.0,0.0,0.0,all,endothelial
1365,Eye,0.049724552780389786,0.18701837956905365,0.0,0.0,0.0,0.0,1.3492920398712158,CHST1,0.0,0.0,0.0,all,endothelial
1366,Fat,0.031595710664987564,0.14738233387470245,0.0,0.0,0.0,0.0,1.5198256969451904,CHST1,0.0,0.0,0.0,all,endothelial
1367,Heart,0.05708373710513115,0.24810552597045898,0.0,0.0,0.0,0.0,2.0196845531463623,CHST1,0.0,0.0,0.0,all,endothelial
1368,Kidney,0.035709694027900696,0.19176234304904938,0.0,0.0,0.0,0.0,1.3934998512268066,CHST1,0.0,0.0,0.0,all,endothelial
1369,Large_Intestine,0.05845501646399498,0.30155807733535767,0.0,0.0,0.0,0.0,1.7842986583709717,CHST1,0.0,0.0,0.0,all,endothelial
1370,Liver,0.00790982972830534,0.07335437089204788,0.0,0.0,0.0,0.0,0.8440350294113159,CHST1,0.0,0.0,0.0,all,endothelial
1371,Lung,0.05287472531199455,0.24905647337436676,0.0,0.0,0.0,0.0,1.8211020231246948,CHST1,0.0,0.0,0.0,all,endothelial
1372,Lymph_Node,0.11246325075626373,0.3240261375904083,0.0,0.0,0.0,0.0,1.4272114038467407,CHST1,0.0,0.0,0.0,all,endothelial
1373,Mammary,0.16485920548439026,0.3685152232646942,0.0,0.0,0.0,0.0,2.102989912033081,CHST1,0.0,0.0,0.0,all,endothelial
1374,Muscle,0.037741951644420624,0.18673719465732574,0.0,0.0,0.0,0.0,1.7990885972976685,CHST1,0.0,0.0,0.0,all,endothelial
1375,Pancreas,0.10181574523448944,0.29662764072418213,0.0,0.0,0.0,0.0,2.0507254600524902,CHST1,0.0,0.0,0.0,all,endothelial
1376,Prostate,0.07592757791280746,0.26911070942878723,0.0,0.0,0.0,0.0,2.1206743717193604,CHST1,0.0,0.0,0.0,all,endothelial
1377,Salivary_Gland,0.09733932465314865,0.29385992884635925,0.0,0.0,0.0,0.0,1.7900947332382202,CHST1,0.0,0.0,0.0,all,endothelial
1378,Skin,0.12775182723999023,0.27859795093536377,0.0,0.0,0.0,0.0,1.3241195678710938,CHST1,0.0,0.0,0.0,all,endothelial
1379,Small_Intestine,0.02453155629336834,0.1627238690853119,0.0,0.0,0.0,0.0,1.0793884992599487,CHST1,0.0,0.0,0.0,all,endothelial
1380,Spleen,0.028830470517277718,0.14579838514328003,0.0,0.0,0.0,0.0,1.421640396118164,CHST1,0.0,0.0,0.0,all,endothelial
1381,Thymus,0.05742428079247475,0.22233834862709045,0.0,0.0,0.0,0.0,1.8435845375061035,CHST1,0.0,0.0,0.0,all,endothelial
1382,Tongue,0.05792040377855301,0.21421554684638977,0.0,0.0,0.0,0.0,1.431195855140686,CHST1,0.0,0.0,0.0,all,endothelial
1383,Trachea,0.13779056072235107,0.32471686601638794,0.0,0.0,0.0,0.0,1.6852266788482666,CHST1,0.0,0.0,0.0,all,endothelial
1384,Uterus,0.09512411057949066,0.25909844040870667,0.0,0.0,0.0,0.0,1.7827882766723633,CHST1,0.0,0.0,0.0,all,endothelial
1385,Vasculature,0.10163414478302002,0.2875162661075592,0.0,0.0,0.0,0.0,2.1868624687194824,CHST1,0.0,0.0,0.0,all,endothelial
1386,Bladder,0.01984868198633194,0.09870777279138565,0.0,0.0,0.0,0.0,1.0146493911743164,CHST10,0.0,0.0,0.0,all,endothelial
1387,Eye,0.032944582402706146,0.14223794639110565,0.0,0.0,0.0,0.0,1.2064635753631592,CHST10,0.0,0.0,0.0,all,endothelial
1388,Fat,0.024440212175250053,0.13168805837631226,0.0,0.0,0.0,0.0,1.8679412603378296,CHST10,0.0,0.0,0.0,all,endothelial
1389,Heart,0.028461243957281113,0.17532549798488617,0.0,0.0,0.0,0.0,1.936794400215149,CHST10,0.0,0.0,0.0,all,endothelial
1390,Kidney,0.01693468913435936,0.09566524624824524,0.0,0.0,0.0,0.0,0.6241728663444519,CHST10,0.0,0.0,0.0,all,endothelial
1391,Large_Intestine,0.01793063059449196,0.13053695857524872,0.0,0.0,0.0,0.0,0.9503234624862671,CHST10,0.0,0.0,0.0,all,endothelial
1392,Liver,0.011907972395420074,0.11186062544584274,0.0,0.0,0.0,0.0,1.3240519762039185,CHST10,0.0,0.0,0.0,all,endothelial
1393,Lung,0.02290363423526287,0.16032692790031433,0.0,0.0,0.0,0.0,1.572411060333252,CHST10,0.0,0.0,0.0,all,endothelial
1394,Lymph_Node,0.022927969694137573,0.14331254363059998,0.0,0.0,0.0,0.0,1.424928903579712,CHST10,0.0,0.0,0.0,all,endothelial
1395,Mammary,0.01174517348408699,0.09528926014900208,0.0,0.0,0.0,0.0,1.3411043882369995,CHST10,0.0,0.0,0.0,all,endothelial
1396,Muscle,0.010938254185020924,0.10049121826887131,0.0,0.0,0.0,0.0,1.4914482831954956,CHST10,0.0,0.0,0.0,all,endothelial
1397,Pancreas,0.02371620386838913,0.14188224077224731,0.0,0.0,0.0,0.0,1.4683059453964233,CHST10,0.0,0.0,0.0,all,endothelial
1398,Prostate,0.038007449358701706,0.18846909701824188,0.0,0.0,0.0,0.0,1.7370483875274658,CHST10,0.0,0.0,0.0,all,endothelial
1399,Salivary_Gland,0.020444152876734734,0.12544485926628113,0.0,0.0,0.0,0.0,1.1591510772705078,CHST10,0.0,0.0,0.0,all,endothelial
1400,Skin,0.018402477726340294,0.10751340538263321,0.0,0.0,0.0,0.0,1.469421625137329,CHST10,0.0,0.0,0.0,all,endothelial
1401,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST10,0.0,0.0,0.0,all,endothelial
1402,Spleen,0.02526436373591423,0.12484800070524216,0.0,0.0,0.0,0.0,1.3910001516342163,CHST10,0.0,0.0,0.0,all,endothelial
1403,Thymus,0.033013906329870224,0.16379135847091675,0.0,0.0,0.0,0.0,1.5669870376586914,CHST10,0.0,0.0,0.0,all,endothelial
1404,Tongue,0.022418688982725143,0.14127852022647858,0.0,0.0,0.0,0.0,1.3719184398651123,CHST10,0.0,0.0,0.0,all,endothelial
1405,Trachea,0.04653027281165123,0.18367454409599304,0.0,0.0,0.0,0.0,1.0746653079986572,CHST10,0.0,0.0,0.0,all,endothelial
1406,Uterus,0.009274965152144432,0.06902123242616653,0.0,0.0,0.0,0.0,0.9566946029663086,CHST10,0.0,0.0,0.0,all,endothelial
1407,Vasculature,0.022633643820881844,0.11826007068157196,0.0,0.0,0.0,0.0,1.4417028427124023,CHST10,0.0,0.0,0.0,all,endothelial
1408,Bladder,0.10091402381658554,0.24873876571655273,0.0,0.0,0.0,0.0,1.3601740598678589,CHST11,0.0,0.0,0.0,all,endothelial
1409,Eye,0.12558384239673615,0.2943210005760193,0.0,0.0,0.0,0.0,1.7595813274383545,CHST11,0.0,0.0,0.0,all,endothelial
1410,Fat,0.07614103704690933,0.23567621409893036,0.0,0.0,0.0,0.0,1.9750977754592896,CHST11,0.0,0.0,0.0,all,endothelial
1411,Heart,0.03662673383951187,0.19780753552913666,0.0,0.0,0.0,0.0,2.0308189392089844,CHST11,0.0,0.0,0.0,all,endothelial
1412,Kidney,0.16848132014274597,0.3361985683441162,0.0,0.0,0.0,0.0,1.3508799076080322,CHST11,0.0,0.0,0.0,all,endothelial
1413,Large_Intestine,0.11397647112607956,0.32833829522132874,0.0,0.0,0.0,0.0,1.2463713884353638,CHST11,0.0,0.0,0.0,all,endothelial
1414,Liver,0.20929951965808868,0.4393954575061798,0.0,0.0,0.0,0.0,2.168588876724243,CHST11,0.0,0.0,0.0,all,endothelial
1415,Lung,0.0995752215385437,0.3367829918861389,0.0,0.0,0.0,0.0,1.9732290506362915,CHST11,0.0,0.0,0.0,all,endothelial
1416,Lymph_Node,0.13223852217197418,0.3199017643928528,0.0,0.0,0.0,0.0,1.4827027320861816,CHST11,0.0,0.0,0.0,all,endothelial
1417,Mammary,0.10994943976402283,0.28174376487731934,0.0,0.0,0.0,0.0,1.4874579906463623,CHST11,0.0,0.0,0.0,all,endothelial
1418,Muscle,0.08663886040449142,0.26891186833381653,0.0,0.0,0.0,0.0,2.0685372352600098,CHST11,0.0,0.0,0.0,all,endothelial
1419,Pancreas,0.11214806139469147,0.31145742535591125,0.0,0.0,0.0,0.0,2.1890883445739746,CHST11,0.0,0.0,0.0,all,endothelial
1420,Prostate,0.09115646779537201,0.2832760214805603,0.0,0.0,0.0,0.0,1.415647268295288,CHST11,0.0,0.0,0.0,all,endothelial
1421,Salivary_Gland,0.11556005477905273,0.30498626828193665,0.0,0.0,0.0,0.0,1.901809811592102,CHST11,0.0,0.0,0.0,all,endothelial
1422,Skin,0.29959389567375183,0.39992696046829224,0.0,0.0,0.0,0.5905786752700806,2.0142245292663574,CHST11,0.5905786752700806,1.4764466881752014,0.0,all,endothelial
1423,Small_Intestine,0.06259775906801224,0.23464542627334595,0.0,0.0,0.0,0.0,0.9860675930976868,CHST11,0.0,0.0,0.0,all,endothelial
1424,Spleen,0.0713580846786499,0.22900936007499695,0.0,0.0,0.0,0.0,1.3157100677490234,CHST11,0.0,0.0,0.0,all,endothelial
1425,Thymus,0.08768235892057419,0.2638697624206543,0.0,0.0,0.0,0.0,1.6944143772125244,CHST11,0.0,0.0,0.0,all,endothelial
1426,Tongue,0.125123992562294,0.32406744360923767,0.0,0.0,0.0,0.0,1.8921781778335571,CHST11,0.0,0.0,0.0,all,endothelial
1427,Trachea,0.11257432401180267,0.30188438296318054,0.0,0.0,0.0,0.0,1.5666871070861816,CHST11,0.0,0.0,0.0,all,endothelial
1428,Uterus,0.2184726893901825,0.36350488662719727,0.0,0.0,0.0,0.41380205750465393,1.9182287454605103,CHST11,0.41380205750465393,1.0345051437616348,0.0,all,endothelial
1429,Vasculature,0.0824665054678917,0.2533743381500244,0.0,0.0,0.0,0.0,1.6552897691726685,CHST11,0.0,0.0,0.0,all,endothelial
1430,Bladder,0.26288241147994995,0.3622535467147827,0.0,0.0,0.0,0.5019203424453735,2.0372684001922607,CHST12,0.5019203424453735,1.2548008561134338,0.0,all,endothelial
1431,Eye,0.27145567536354065,0.4023771286010742,0.0,0.0,0.0,0.5428079068660736,1.6040199995040894,CHST12,0.5428079068660736,1.357019767165184,0.0,all,endothelial
1432,Fat,0.26278698444366455,0.40393418073654175,0.0,0.0,0.0,0.4914344847202301,2.08563494682312,CHST12,0.4914344847202301,1.2285862118005753,0.0,all,endothelial
1433,Heart,0.18071505427360535,0.41778889298439026,0.0,0.0,0.0,0.0,2.173405647277832,CHST12,0.0,0.0,0.0,all,endothelial
1434,Kidney,0.21419773995876312,0.39494895935058594,0.0,0.0,0.0,0.33803415298461914,1.6129672527313232,CHST12,0.33803415298461914,0.8450853824615479,0.0,all,endothelial
1435,Large_Intestine,0.2986252009868622,0.5416934490203857,0.0,0.0,0.0,0.0,1.4725213050842285,CHST12,0.0,0.0,0.0,all,endothelial
1436,Liver,0.5534977912902832,0.8027598261833191,0.0,0.0,0.0,1.160905122756958,3.061551570892334,CHST12,1.160905122756958,2.902262806892395,0.0,all,endothelial
1437,Lung,0.2748664617538452,0.5289275646209717,0.0,0.0,0.0,0.0,2.5277395248413086,CHST12,0.0,0.0,0.0,all,endothelial
1438,Lymph_Node,0.254159152507782,0.42879220843315125,0.0,0.0,0.0,0.5156121253967285,1.7333942651748657,CHST12,0.5156121253967285,1.2890303134918213,0.0,all,endothelial
1439,Mammary,0.17394544184207916,0.37414559721946716,0.0,0.0,0.0,0.0,1.5550925731658936,CHST12,0.0,0.0,0.0,all,endothelial
1440,Muscle,0.13693588972091675,0.34139615297317505,0.0,0.0,0.0,0.0,2.230621576309204,CHST12,0.0,0.0,0.0,all,endothelial
1441,Pancreas,0.3751314580440521,0.5130943655967712,0.0,0.0,0.0,0.8202074766159058,2.0880050659179688,CHST12,0.8202074766159058,2.0505186915397644,0.0,all,endothelial
1442,Prostate,0.28903499245643616,0.47069594264030457,0.0,0.0,0.0,0.6582473069429398,1.8869339227676392,CHST12,0.6582473069429398,1.6456182673573494,0.0,all,endothelial
1443,Salivary_Gland,0.2904273569583893,0.4405007064342499,0.0,0.0,0.0,0.6058531701564789,1.8793718814849854,CHST12,0.6058531701564789,1.5146329253911972,0.0,all,endothelial
1444,Skin,0.1340349018573761,0.278024286031723,0.0,0.0,0.0,0.0,1.6761012077331543,CHST12,0.0,0.0,0.0,all,endothelial
1445,Small_Intestine,0.27808764576911926,0.4596662223339081,0.0,0.0,0.0,0.6017116457223892,1.3888498544692993,CHST12,0.6017116457223892,1.3888498544692993,0.0,all,endothelial
1446,Spleen,0.32637470960617065,0.4716484248638153,0.0,0.0,0.0,0.676938533782959,2.3288493156433105,CHST12,0.676938533782959,1.6923463344573975,0.0,all,endothelial
1447,Thymus,0.23633529245853424,0.4282834231853485,0.0,0.0,0.0,0.42180711030960083,2.1471567153930664,CHST12,0.42180711030960083,1.054517775774002,0.0,all,endothelial
1448,Tongue,0.29201099276542664,0.49227187037467957,0.0,0.0,0.0,0.5714985132217407,2.5653188228607178,CHST12,0.5714985132217407,1.4287462830543518,0.0,all,endothelial
1449,Trachea,0.4560006260871887,0.5596576929092407,0.0,0.0,0.0,0.8401246070861816,1.9574846029281616,CHST12,0.8401246070861816,1.9574846029281616,0.0,all,endothelial
1450,Uterus,0.11067162454128265,0.2797236144542694,0.0,0.0,0.0,0.0,1.9846019744873047,CHST12,0.0,0.0,0.0,all,endothelial
1451,Vasculature,0.2540508508682251,0.39389851689338684,0.0,0.0,0.0,0.530546173453331,1.8796069622039795,CHST12,0.530546173453331,1.3263654336333275,0.0,all,endothelial
1452,Bladder,0.0005365802790038288,0.009908569045364857,0.0,0.0,0.0,0.0,0.18297387659549713,CHST13,0.0,0.0,0.0,all,endothelial
1453,Eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1454,Fat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1455,Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1456,Kidney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1457,Large_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1458,Liver,0.007211523130536079,0.08889608085155487,0.0,0.0,0.0,0.0,1.5033000707626343,CHST13,0.0,0.0,0.0,all,endothelial
1459,Lung,0.00040098419412970543,0.020351450890302658,0.0,0.0,0.0,0.0,1.0329352617263794,CHST13,0.0,0.0,0.0,all,endothelial
1460,Lymph_Node,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1461,Mammary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1462,Muscle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1463,Pancreas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1464,Prostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1465,Salivary_Gland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1466,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1467,Small_Intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1468,Spleen,0.006308487616479397,0.06876987963914871,0.0,0.0,0.0,0.0,0.9391768574714661,CHST13,0.0,0.0,0.0,all,endothelial
1469,Thymus,0.00038553072954528034,0.024503068998456,0.0,0.0,0.0,0.0,1.5571585893630981,CHST13,0.0,0.0,0.0,all,endothelial
1470,Tongue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1471,Trachea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1472,Uterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1473,Vasculature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHST13,0.0,0.0,0.0,all,endothelial
1474,Bladder,0.07043355703353882,0.20158639550209045,0.0,0.0,0.0,0.0,1.31770920753479,CHST14,0.0,0.0,0.0,all,endothelial
1475,Eye,0.052161965519189835,0.17806993424892426,0.0,0.0,0.0,0.0,1.3361221551895142,CHST14,0.0,0.0,0.0,all,endothelial
1476,Fat,0.07827361673116684,0.22337990999221802,0.0,0.0,0.0,0.0,1.5195468664169312,CHST14,0.0,0.0,0.0,all,endothelial
1477,Heart,0.08994792401790619,0.3084909915924072,0.0,0.0,0.0,0.0,1.9568755626678467,CHST14,0.0,0.0,0.0,all,endothelial
1478,Kidney,0.013793685473501682,0.07211513817310333,0.0,0.0,0.0,0.0,0.520891010761261,CHST14,0.0,0.0,0.0,all,endothelial
1479,Large_Intestine,0.03177184984087944,0.16347043216228485,0.0,0.0,0.0,0.0,0.9544296860694885,CHST14,0.0,0.0,0.0,all,endothelial
1480,Liver,0.038441162556409836,0.18851764500141144,0.0,0.0,0.0,0.0,1.4483927488327026,CHST14,0.0,0.0,0.0,all,endothelial
1481,Lung,0.07074712961912155,0.2790447473526001,0.0,0.0,0.0,0.0,1.9891268014907837,CHST14,0.0,0.0,0.0,all,endothelial
1482,Lymph_Node,0.11200208216905594,0.29493921995162964,0.0,0.0,0.0,0.0,1.534501075744629,CHST14,0.0,0.0,0.0,all,endothelial
1483,Mammary,0.05588475242257118,0.191446915268898,0.0,0.0,0.0,0.0,1.2977335453033447,CHST14,0.0,0.0,0.0,all,endothelial
1484,Muscle,0.03481174632906914,0.1770109087228775,0.0,0.0,0.0,0.0,1.7337781190872192,CHST14,0.0,0.0,0.0,all,endothelial
1485,Pancreas,0.1256430298089981,0.31877997517585754,0.0,0.0,0.0,0.0,1.5607154369354248,CHST14,0.0,0.0,0.0,all,endothelial
1486,Prostate,0.07477317750453949,0.25498637557029724,0.0,0.0,0.0,0.0,1.6496609449386597,CHST14,0.0,0.0,0.0,all,endothelial
1487,Salivary_Gland,0.05282093957066536,0.19517065584659576,0.0,0.0,0.0,0.0,1.4282954931259155,CHST14,0.0,0.0,0.0,all,endothelial
1488,Skin,0.05354135110974312,0.18087542057037354,0.0,0.0,0.0,0.0,1.5170416831970215,CHST14,0.0,0.0,0.0,all,endothelial
1489,Small_Intestine,0.05286797508597374,0.2453598976135254,0.0,0.0,0.0,0.0,1.218157410621643,CHST14,0.0,0.0,0.0,all,endothelial
1490,Spleen,0.06173735484480858,0.21307431161403656,0.0,0.0,0.0,0.0,1.4051103591918945,CHST14,0.0,0.0,0.0,all,endothelial
1491,Thymus,0.09626631438732147,0.27725595235824585,0.0,0.0,0.0,0.0,2.024803400039673,CHST14,0.0,0.0,0.0,all,endothelial
1492,Tongue,0.08274342864751816,0.2528364956378937,0.0,0.0,0.0,0.0,1.5115095376968384,CHST14,0.0,0.0,0.0,all,endothelial
1493,Trachea,0.11420071870088577,0.29324886202812195,0.0,0.0,0.0,0.0,1.6898952722549438,CHST14,0.0,0.0,0.0,all,endothelial
1494,Uterus,0.036725934594869614,0.14685216546058655,0.0,0.0,0.0,0.0,1.4473971128463745,CHST14,0.0,0.0,0.0,all,endothelial
1495,Vasculature,0.10573656857013702,0.2791071832180023,0.0,0.0,0.0,0.0,1.8580551147460938,CHST14,0.0,0.0,0.0,all,endothelial
1496,Bladder,0.16659368574619293,0.3519551455974579,0.0,0.0,0.0,0.0,2.087334632873535,CHST15,0.0,0.0,0.0,all,endothelial
1497,Eye,0.12114090472459793,0.30010899901390076,0.0,0.0,0.0,0.0,1.9636902809143066,CHST15,0.0,0.0,0.0,all,endothelial
1498,Fat,0.06496258825063705,0.22250670194625854,0.0,0.0,0.0,0.0,2.0523996353149414,CHST15,0.0,0.0,0.0,all,endothelial
1499,Heart,0.08539091050624847,0.29557162523269653,0.0,0.0,0.0,0.0,2.118739604949951,CHST15,0.0,0.0,0.0,all,endothelial
1500,Kidney,0.21938703954219818,0.38852089643478394,0.0,0.0,0.0,0.5356442630290985,1.5478401184082031,CHST15,0.5356442630290985,1.3391106575727463,0.0,all,endothelial
1501,Large_Intestine,0.15274423360824585,0.36823633313179016,0.0,0.0,0.0,0.0,1.6701818704605103,CHST15,0.0,0.0,0.0,all,endothelial
1502,Liver,0.38507556915283203,0.5739590525627136,0.0,0.0,0.0,0.9074429869651794,2.196869134902954,CHST15,0.9074429869651794,2.196869134902954,0.0,all,endothelial
1503,Lung,0.07209429144859314,0.29136940836906433,0.0,0.0,0.0,0.0,2.4954833984375,CHST15,0.0,0.0,0.0,all,endothelial
1504,Lymph_Node,0.3228883743286133,0.5231371521949768,0.0,0.0,0.0,0.6470068246126175,2.2412173748016357,CHST15,0.6470068246126175,1.6175170615315437,0.0,all,endothelial
1505,Mammary,0.2556658387184143,0.4381365180015564,0.0,0.0,0.0,0.5145106166601181,2.1688175201416016,CHST15,0.5145106166601181,1.2862765416502953,0.0,all,endothelial
1506,Muscle,0.0452900156378746,0.20258358120918274,0.0,0.0,0.0,0.0,2.145155906677246,CHST15,0.0,0.0,0.0,all,endothelial
1507,Pancreas,0.13575255870819092,0.35168036818504333,0.0,0.0,0.0,0.0,2.213749408721924,CHST15,0.0,0.0,0.0,all,endothelial
1508,Prostate,0.19456832110881805,0.4154934287071228,0.0,0.0,0.0,0.0,2.3223516941070557,CHST15,0.0,0.0,0.0,all,endothelial
1509,Salivary_Gland,0.2240220606327057,0.4312499463558197,0.0,0.0,0.0,0.0,2.3476290702819824,CHST15,0.0,0.0,0.0,all,endothelial
1510,Skin,0.11009994894266129,0.2686134874820709,0.0,0.0,0.0,0.0,1.859884262084961,CHST15,0.0,0.0,0.0,all,endothelial
1511,Small_Intestine,0.1968366652727127,0.4269969165325165,0.0,0.0,0.0,0.0,1.2499130964279175,CHST15,0.0,0.0,0.0,all,endothelial
