,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
51,endothelial,0.03275590389966965,0.1695488691329956,0.0,0.0,0.0,0.0,2.4693453311920166,B4GALT6,0.0,0.0,0.0,all,all
52,endothelial,0.07978543639183044,0.2562256157398224,0.0,0.0,0.0,0.0,2.099337100982666,B4GALT7,0.0,0.0,0.0,all,all
53,endothelial,0.09742105007171631,0.290423721075058,0.0,0.0,0.0,0.0,2.2737598419189453,B4GAT1,0.0,0.0,0.0,all,all
54,endothelial,0.11116059869527817,0.30589327216148376,0.0,0.0,0.0,0.0,2.5119788646698,C1GALT1,0.0,0.0,0.0,all,all
55,endothelial,0.15842734277248383,0.3610673248767853,0.0,0.0,0.0,0.0,2.3594062328338623,C1GALT1C1,0.0,0.0,0.0,all,all
56,endothelial,1.2240341901779175,0.8074017763137817,0.0,0.7137665152549744,1.298004388809204,1.8069188594818115,3.766655445098877,CALR,1.0931523442268372,3.4466473758220673,0.0,all,all
57,endothelial,1.0565811395645142,0.7090548872947693,0.0,0.5711809992790222,1.1732995510101318,1.5530331134796143,3.3162386417388916,CANX,0.981852114200592,3.0258112847805023,0.0,all,all
58,endothelial,0.1555846929550171,0.3627498745918274,0.0,0.0,0.0,0.0,2.4793031215667725,CASD1,0.0,0.0,0.0,all,all
59,endothelial,0.6211195588111877,0.768961489200592,0.0,0.0,0.0,1.1683117151260376,4.121110916137695,CEMIP2,1.1683117151260376,2.920779287815094,0.0,all,all
60,endothelial,0.006562171038240194,0.0710039809346199,0.0,0.0,0.0,0.0,1.9576587677001953,CHPF,0.0,0.0,0.0,all,all
61,endothelial,0.06932128965854645,0.24026687443256378,0.0,0.0,0.0,0.0,2.1193840503692627,CHPF2,0.0,0.0,0.0,all,all
62,endothelial,0.0632980614900589,0.23402039706707,0.0,0.0,0.0,0.0,2.1868624687194824,CHST1,0.0,0.0,0.0,all,all
63,endothelial,0.022076519206166267,0.13599538803100586,0.0,0.0,0.0,0.0,1.936794400215149,CHST10,0.0,0.0,0.0,all,all
